num_samples,L
38950000,-121.786711075,-122.880447388
39000000,-121.766580658,-122.864501953
39050000,-121.768393204,-122.779350281
39100000,-121.771839157,-122.809310913
39150000,-121.751653839,-122.78137207
39200000,-121.756988434,-122.803077698
39250000,-121.742873642,-122.78212738
39300000,-121.74027565,-122.835403442
39350000,-121.735408173,-122.867713928
39400000,-121.738082764,-122.822471619
39450000,-121.734572067,-122.838600159
39500000,-121.733876297,-122.797851562
39550000,-121.714257568,-122.853164673
39600000,-121.710254166,-122.806838989
39650000,-121.703846863,-122.777801514
39700000,-121.724537033,-122.779151917
39750000,-121.731848557,-122.79624939
39800000,-121.685714645,-122.764175415
39850000,-121.707591202,-122.748458862
39900000,-121.694177109,-122.797050476
39950000,-121.687323685,-122.834197998
40000000,-121.678557007,-122.77872467
40050000,-121.675334488,-122.763710022
40100000,-121.669745529,-122.777801514
40150000,-121.650503189,-122.749137878
40200000,-121.657658157,-122.771614075
40250000,-121.659409348,-122.742424011
40300000,-121.669194077,-122.794128418
40350000,-121.661165649,-122.742103577
40400000,-121.642982605,-122.72429657
40450000,-121.640409256,-122.789550781
40500000,-121.635566818,-122.742271423
40550000,-121.627315903,-122.757034302
40600000,-121.622227402,-122.744903564
40650000,-121.616653091,-122.698722839
40700000,-121.618108154,-122.78187561
40750000,-121.608120056,-122.745559692
40800000,-121.611235184,-122.75605011
40850000,-121.602369095,-122.706596375
40900000,-121.597481308,-122.713653564
40950000,-121.597339661,-122.752113342
41000000,-121.592441391,-122.734947205
41050000,-121.589484512,-122.742286682
41100000,-121.586940445,-122.673103333
41150000,-121.597372681,-122.752838135
41200000,-121.575260651,-122.706596375
41250000,-121.57489505,-122.680076599
41300000,-121.564299988,-122.683502197
41350000,-121.564381668,-122.691902161
41400000,-121.56242627,-122.67804718
41450000,-121.561318054,-122.630577087
41500000,-121.559878143,-122.672698975
41550000,-121.53799295,-122.710250854
41600000,-121.531235306,-122.725471497
41650000,-121.533535019,-122.682800293
41700000,-121.527087555,-122.663452148
41750000,-121.535974442,-122.666412354
41800000,-121.523199951,-122.684501648
41850000,-121.523254761,-122.694290161
41900000,-121.495865662,-122.703689575
41950000,-121.525073654,-122.663635254
42000000,-121.505600388,-122.670471191
42050000,-121.498051468,-122.630027771
42100000,-121.498103134,-122.638549805
42150000,-121.477054642,-122.630386353
42200000,-121.48224147,-122.63772583
42250000,-121.483404953,-122.664825439
42300000,-121.482225861,-122.667800903
42350000,-121.475852325,-122.619728088
42400000,-121.453011108,-122.610725403
42450000,-121.477499771,-122.63747406
42500000,-121.485402435,-122.600227356
42550000,-121.451856781,-122.663314819
42600000,-121.456098282,-122.652397156
42650000,-121.449071045,-122.647949219
42700000,-121.47057309,-122.618713379
42750000,-121.434338608,-122.611984253
42800000,-121.456384125,-122.620849609
42850000,-121.432395538,-122.549499512
42900000,-121.443756851,-122.676101685
42950000,-121.446937057,-122.59664917
43000000,-121.41417424,-122.633049011
43050000,-121.427053452,-122.586326599
43100000,-121.408506744,-122.625984192
43150000,-121.402635544,-122.56300354
43200000,-121.416878937,-122.635513306
43250000,-121.414425018,-122.590385437
43300000,-121.389372055,-122.58505249
43350000,-121.399712921,-122.595397949
43400000,-121.394626877,-122.5597229
43450000,-121.373881363,-122.597923279
43500000,-121.382436188,-122.605773926
43550000,-121.37522673,-122.574653625
43600000,-121.374385971,-122.619148254
43650000,-121.357009964,-122.558784485
43700000,-121.379400848,-122.577316284
43750000,-121.360119354,-122.621353149
43800000,-121.356550003,-122.586051941
43850000,-121.351769318,-122.629577637
43900000,-121.353205048,-122.572227478
43950000,-121.328000229,-122.647384644
44000000,-121.358352188,-122.547027588
44050000,-121.326888321,-122.595214844
44100000,-121.345215424,-122.553848267
44150000,-121.332936279,-122.5963974
44200000,-121.338419998,-122.579284668
44250000,-121.329058289,-122.520851135
44300000,-121.322988495,-122.525413513
44350000,-121.318710449,-122.545646667
44400000,-121.313022781,-122.527160645
44450000,-121.320602219,-122.523246765
44500000,-121.296060867,-122.519577026
44550000,-121.311118668,-122.532371521
44600000,-121.303661011,-122.532852173
44650000,-121.285263794,-122.557678223
44700000,-121.294643967,-122.52747345
44750000,-121.276702667,-122.560203552
44800000,-121.280019028,-122.525352478
44850000,-121.270020538,-122.541763306
44900000,-121.271021698,-122.521850586
44950000,-121.255957153,-122.52922821
45000000,-121.254178299,-122.548950195
45050000,-121.271449387,-122.556121826
45100000,-121.261276443,-122.554550171
45150000,-121.265077881,-122.549713135
45200000,-121.238870468,-122.486572266
45250000,-121.21815419,-122.521278381
45300000,-121.248008057,-122.468696594
45350000,-121.238562744,-122.471038818
45400000,-121.245632187,-122.435348511
45450000,-121.217534958,-122.515350342
45500000,-121.232281998,-122.458274841
45550000,-121.211054306,-122.500297546
45600000,-121.227680222,-122.582397461
45650000,-121.211292282,-122.468948364
45700000,-121.208303925,-122.486473083
45750000,-121.212923309,-122.482597351
45800000,-121.188944931,-122.501998901
45850000,-121.200606522,-122.46547699
45900000,-121.204843552,-122.492584229
45950000,-121.172865021,-122.472961426
46000000,-121.190016449,-122.500801086
46050000,-121.183405334,-122.449615479
46100000,-121.18069809,-122.447372437
46150000,-121.181409607,-122.450950623
46200000,-121.16676593,-122.495147705
46250000,-121.17142189,-122.50907135
46300000,-121.17559053,-122.478248596
46350000,-121.176280975,-122.482162476
46400000,-121.168986725,-122.440246582
46450000,-121.157224411,-122.460098267
46500000,-121.150965393,-122.453948975
46550000,-121.121870575,-122.469551086
46600000,-121.151989182,-122.489776611
46650000,-121.119617737,-122.441062927
46700000,-121.119922134,-122.445350647
46750000,-121.123699112,-122.548027039
46800000,-121.129332474,-122.397262573
46850000,-121.113724167,-122.438774109
46900000,-121.117300858,-122.443824768
46950000,-121.10425882,-122.466537476
47000000,-121.113994659,-122.460922241
47050000,-121.103614975,-122.39465332
47100000,-121.095513702,-122.404899597
47150000,-121.083569794,-122.421440125
47200000,-121.097716049,-122.457939148
47250000,-121.088145508,-122.424690247
47300000,-121.08970665,-122.399749756
47350000,-121.091978668,-122.44039917
47400000,-121.059579956,-122.412071228
47450000,-121.090214584,-122.455947876
47500000,-121.059508789,-122.360801697
47550000,-121.058477554,-122.377601624
47600000,-121.053129684,-122.446426392
47650000,-121.061514648,-122.420814514
47700000,-121.07385968,-122.3852005
47750000,-121.061961365,-122.395065308
47800000,-121.061383118,-122.418548584
47850000,-121.036332123,-122.404975891
47900000,-121.063685669,-122.422653198
47950000,-121.039392715,-122.379547119
48000000,-121.045395233,-122.368774414
48050000,-121.030156952,-122.409072876
48100000,-121.032553406,-122.386436462
48150000,-121.027544281,-122.358146667
48200000,-121.020846664,-122.385391235
48250000,-121.027965271,-122.356048584
48300000,-121.000722473,-122.350646973
48350000,-121.046071869,-122.368927002
48400000,-121.01783551,-122.373947144
48450000,-121.004844803,-122.328964233
48500000,-120.99778096,-122.413085938
48550000,-121.021760483,-122.351760864
48600000,-120.993152466,-122.33442688
48650000,-121.003954132,-122.329216003
48700000,-120.977543762,-122.335502625
48750000,-120.979604263,-122.327651978
48800000,-120.988662048,-122.355964661
48850000,-120.969196289,-122.374298096
48900000,-120.965833771,-122.315299988
48950000,-120.982186569,-122.361198425
49000000,-120.963616135,-122.269172668
49050000,-120.954772095,-122.41594696
49100000,-120.960275482,-122.310974121
49150000,-120.976916,-122.346603394
49200000,-120.945920242,-122.316772461
49250000,-120.936868042,-122.264053345
49300000,-120.941615036,-122.383598328
49350000,-120.942894424,-122.350952148
49400000,-120.937965134,-122.355300903
49450000,-120.948256287,-122.262123108
49500000,-120.933264862,-122.284187317
49550000,-120.938347778,-122.36605072
49600000,-120.927157578,-122.328971863
49650000,-120.918723495,-122.37827301
49700000,-120.912938126,-122.373413086
49750000,-120.915342545,-122.349822998
49800000,-120.901760437,-122.29057312
49850000,-120.88875322,-122.323600769
49900000,-120.925510132,-122.322036743
49950000,-120.897553268,-122.297111511
50000000,-120.902610718,-122.324447632
50050000,-120.901969986,-122.295249939
50100000,-120.883409637,-122.349464417
50150000,-120.883827621,-122.271697998
50200000,-120.884396484,-122.303909302
50250000,-120.887793671,-122.310150146
50300000,-120.887114822,-122.314346313
50350000,-120.866714142,-122.299003601
50400000,-120.896618958,-122.263687134
50450000,-120.857107727,-122.271286011
50500000,-120.857171997,-122.245201111
50550000,-120.870698776,-122.294876099
50600000,-120.864936218,-122.249473572
50650000,-120.876898209,-122.218803406
50700000,-120.868578384,-122.302734375
50750000,-120.842758926,-122.254974365
50800000,-120.844681808,-122.280799866
50850000,-120.839358093,-122.259521484
50900000,-120.855014984,-122.299812317
50950000,-120.82520462,-122.249198914
51000000,-120.828577042,-122.259963989
51050000,-120.843257034,-122.23739624
51100000,-120.823793213,-122.235847473
51150000,-120.825548706,-122.261253357
51200000,-120.822058197,-122.339775085
51250000,-120.799735687,-122.283828735
51300000,-120.811631912,-122.264396667
51350000,-120.819613083,-122.249328613
51400000,-120.803343948,-122.281440735
51450000,-120.80806041,-122.253448486
51500000,-120.805864807,-122.272071838
51550000,-120.804027664,-122.206672668
51600000,-120.792164108,-122.323822021
51650000,-120.800613632,-122.268188477
51700000,-120.785826614,-122.235748291
51750000,-120.791065689,-122.266189575
51800000,-120.763707443,-122.179023743
51850000,-120.762780594,-122.261764526
51900000,-120.768004471,-122.243225098
51950000,-120.783020813,-122.255233765
52000000,-120.756689087,-122.185073853
52050000,-120.752693451,-122.238075256
52100000,-120.771041153,-122.246948242
52150000,-120.744321213,-122.166160583
52200000,-120.754981445,-122.176490784
52250000,-120.75438681,-122.173614502
52300000,-120.753978485,-122.192825317
52350000,-120.740600662,-122.227462769
52400000,-120.73663179,-122.289299011
52450000,-120.730569275,-122.258552551
52500000,-120.746231857,-122.263259888
52550000,-120.725051239,-122.202796936
52600000,-120.747564987,-122.256790161
52650000,-120.70938736,-122.194511414
52700000,-120.715171677,-122.177047729
52750000,-120.703194656,-122.131477356
52800000,-120.721458527,-122.233276367
52850000,-120.727673203,-122.191322327
52900000,-120.703540176,-122.203987122
52950000,-120.714447937,-122.28011322
53000000,-120.688150528,-122.226509094
53050000,-120.691553711,-122.17363739
53100000,-120.702722549,-122.216514587
53150000,-120.699364777,-122.208686829
53200000,-120.674122772,-122.146347046
53250000,-120.695811234,-122.173828125
53300000,-120.698740524,-122.198074341
53350000,-120.670655594,-122.212814331
53400000,-120.676283539,-122.188659668
53450000,-120.67147937,-122.217475891
53500000,-120.677970291,-122.185600281
53550000,-120.672203369,-122.240447998
53600000,-120.66321904,-122.162322998
53650000,-120.646966675,-122.216461182
53700000,-120.662719864,-122.171791077
53750000,-120.645018478,-122.090423584
53800000,-120.660848679,-122.175201416
53850000,-120.651195984,-122.226875305
53900000,-120.650320786,-122.151626587
53950000,-120.650587341,-122.168525696
54000000,-120.636432175,-122.123649597
54050000,-120.635966721,-122.144302368
54100000,-120.620187866,-122.118049622
54150000,-120.631319855,-122.156074524
54200000,-120.625241638,-122.037101746
54250000,-120.62097377,-122.170448303
54300000,-120.636522354,-122.134178162
54350000,-120.617064835,-122.165153503
54400000,-120.63042247,-122.141914368
54450000,-120.59281778,-122.111076355
54500000,-120.617243927,-122.153396606
54550000,-120.601355774,-122.148475647
54600000,-120.61196225,-122.170425415
54650000,-120.60647403,-122.136184692
54700000,-120.607365067,-122.128623962
54750000,-120.579591431,-122.136352539
54800000,-120.591424622,-122.091621399
54850000,-120.576781387,-122.130996704
54900000,-120.595092163,-122.113227844
54950000,-120.577907394,-122.121452332
55000000,-120.584368484,-122.114761353
55050000,-120.592360733,-122.050727844
55100000,-120.559463547,-122.164627075
55150000,-120.575117767,-122.113876343
55200000,-120.578518036,-122.120628357
55250000,-120.566772064,-122.093322754
55300000,-120.549443024,-122.106323242
55350000,-120.563772736,-122.083053589
55400000,-120.549257324,-122.110778809
55450000,-120.556215897,-122.183578491
55500000,-120.547738815,-122.06161499
55550000,-120.552538971,-122.108863831
55600000,-120.53355896,-122.104553223
55650000,-120.531757416,-122.062477112
55700000,-120.531416595,-122.101341248
55750000,-120.526674545,-122.144226074
55800000,-120.522228729,-122.120651245
55850000,-120.514408524,-122.085372925
55900000,-120.51404393,-122.095001221
55950000,-120.503939972,-122.070800781
56000000,-120.499807846,-122.072250366
56050000,-120.518122864,-122.119422913
56100000,-120.523687271,-122.085289001
56150000,-120.524715073,-122.109802246
56200000,-120.501260086,-122.08719635
56250000,-120.499718262,-122.080596924
56300000,-120.477483795,-122.039924622
56350000,-120.479000565,-122.061798096
56400000,-120.501849823,-122.074752808
56450000,-120.485828781,-122.069862366
56500000,-120.489413757,-122.06577301
56550000,-120.487601456,-122.010246277
56600000,-120.482962509,-122.057098389
56650000,-120.482388245,-122.092903137
56700000,-120.473480972,-122.057701111
56750000,-120.472419495,-122.097328186
56800000,-120.488713989,-122.134750366
56850000,-120.477566513,-122.047637939
56900000,-120.461610001,-122.03137207
56950000,-120.456519684,-122.084228516
57000000,-120.452836533,-121.997398376
57050000,-120.450234131,-122.038322449
57100000,-120.44504689,-121.997901917
57150000,-120.449136017,-122.106376648
57200000,-120.436526505,-122.016159058
57250000,-120.438388855,-122.092285156
57300000,-120.424055176,-122.068351746
57350000,-120.447765579,-122.042327881
57400000,-120.43979451,-122.019676208
57450000,-120.4341259,-122.061691284
57500000,-120.431288803,-122.08656311
57550000,-120.422149719,-122.103775024
57600000,-120.431154358,-121.992340088
57650000,-120.417436554,-122.057098389
57700000,-120.421237976,-122.030975342
57750000,-120.402239731,-122.090789795
57800000,-120.418204758,-122.0182724
57850000,-120.391141953,-122.021003723
57900000,-120.418470245,-122.009048462
57950000,-120.397972153,-122.046302795
58000000,-120.406163116,-122.029075623
58050000,-120.403511536,-121.969612122
58100000,-120.40160051,-122.019927979
58150000,-120.384759171,-122.046974182
58200000,-120.392476685,-122.050827026
58250000,-120.394824493,-121.973312378
58300000,-120.378000076,-122.046813965
58350000,-120.40060556,-122.004859924
58400000,-120.385244019,-121.993751526
58450000,-120.367885361,-122.00315094
58500000,-120.382882339,-122.03817749
58550000,-120.354427734,-121.990951538
58600000,-120.377561844,-122.029724121
58650000,-120.349932449,-121.973396301
58700000,-120.37805452,-122.058959961
58750000,-120.35106604,-121.980674744
58800000,-120.350671432,-121.946228027
58850000,-120.365797791,-122.020484924
58900000,-120.340368469,-122.015052795
58950000,-120.342296936,-121.954551697
59000000,-120.336072876,-121.997161865
59050000,-120.342339462,-121.964584351
59100000,-120.327008316,-121.959724426
59150000,-120.341109985,-121.98210907
59200000,-120.336821503,-122.02142334
59250000,-120.328012909,-121.983177185
59300000,-120.315818359,-121.981376648
59350000,-120.330975479,-121.996162415
59400000,-120.315286819,-122.005973816
59450000,-120.333352158,-121.91116333
59500000,-120.300236191,-122.011100769
59550000,-120.30421904,-122.003723145
59600000,-120.304006424,-121.967384338
59650000,-120.310714493,-121.940925598
59700000,-120.323511215,-121.930511475
59750000,-120.302357254,-121.994010925
59800000,-120.294068481,-121.981826782
59850000,-120.281809341,-122.00352478
59900000,-120.315979553,-121.952285767
59950000,-120.274117416,-121.99256134
60000000,-120.288207733,-121.933151245
60050000,-120.273310852,-121.944252014
60100000,-120.289023651,-121.935699463
60150000,-120.270648804,-121.982315063
60200000,-120.263778275,-121.914199829
60250000,-120.263167877,-121.984428406
60300000,-120.280661957,-121.938873291
60350000,-120.250672577,-121.978752136
60400000,-120.245534683,-121.977752686
60450000,-120.264094772,-122.010871887
60500000,-120.256538208,-121.936378479
60550000,-120.24878508,-121.947853088
60600000,-120.269687897,-121.956428528
60650000,-120.247452667,-121.904373169
60700000,-120.250331177,-121.891548157
60750000,-120.255260635,-121.970222473
60800000,-120.239093552,-121.935302734
60850000,-120.253124573,-121.96559906
60900000,-120.237817383,-121.939048767
60950000,-120.223572327,-121.910636902
61000000,-120.239874222,-121.932037354
61050000,-120.222817139,-121.944221497
61100000,-120.213507385,-121.945411682
61150000,-120.220015472,-121.897315979
61200000,-120.238003586,-121.938552856
61250000,-120.207377563,-121.9269104
61300000,-120.184880936,-121.973503113
61350000,-120.223634811,-121.878700256
61400000,-120.192832428,-121.885360718
61450000,-120.19871759,-121.925010681
61500000,-120.209003143,-121.958053589
61550000,-120.203411728,-121.927947998
61600000,-120.20285643,-121.921051025
61650000,-120.185698669,-121.898048401
61700000,-120.175858261,-121.89516449
61750000,-120.185673965,-121.945075989
61800000,-120.203004593,-121.924972534
61850000,-120.218014511,-122.000709534
61900000,-120.180826248,-121.959526062
61950000,-120.188603836,-121.954360962
62000000,-120.179090088,-121.907463074
62050000,-120.164645294,-121.879753113
62100000,-120.182644745,-121.89755249
62150000,-120.157103607,-121.887077332
62200000,-120.14607225,-121.965278625
62250000,-120.169072647,-121.887825012
62300000,-120.144889374,-121.869949341
62350000,-120.164594681,-121.882888794
62400000,-120.153028915,-121.91065979
62450000,-120.17158606,-121.894271851
62500000,-120.150504684,-121.890571594
62550000,-120.138516525,-121.933700562
62600000,-120.147592056,-121.856048584
62650000,-120.167554749,-121.904548645
62700000,-120.128437851,-121.894424438
62750000,-120.134299866,-121.887199402
62800000,-120.132836868,-121.849449158
62850000,-120.129487701,-121.901947021
62900000,-120.124897278,-121.876060486
62950000,-120.12688472,-121.894126892
63000000,-120.121023392,-121.926002502
63050000,-120.107350616,-121.8879776
63100000,-120.115129059,-121.916801453
63150000,-120.116918716,-121.854148865
63200000,-120.119334305,-121.876899719
63250000,-120.095226547,-121.858947754
63300000,-120.113709885,-121.850952148
63350000,-120.103482803,-121.855278015
63400000,-120.091982025,-121.864952087
63450000,-120.090402496,-121.884910583
63500000,-120.096701477,-121.860710144
63550000,-120.109787628,-121.854728699
63600000,-120.095519409,-121.859184265
63650000,-120.106447845,-121.836151123
63700000,-120.077364441,-121.856376648
63750000,-120.09596814,-121.873214722
63800000,-120.093763306,-121.852966309
63850000,-120.09488327,-121.797859192
63900000,-120.085028046,-121.871398926
63950000,-120.090074341,-121.910850525
64000000,-120.072365341,-121.868896484
64050000,-120.076192245,-121.796012878
64100000,-120.055071838,-121.841247559
64150000,-120.056872742,-121.860961914
64200000,-120.055069748,-121.877372742
64250000,-120.06599675,-121.900550842
64300000,-120.053827728,-121.833450317
64350000,-120.04436113,-121.908813477
64400000,-120.066081284,-121.879676819
64450000,-120.051728241,-121.838172913
64500000,-120.036028397,-121.884765625
64550000,-120.044931091,-121.832649231
64600000,-120.031942505,-121.838172913
64650000,-120.037395493,-121.843338013
64700000,-120.0380616,-121.833000183
64750000,-120.044151825,-121.818397522
64800000,-120.040545334,-121.818023682
64850000,-120.016649643,-121.816558838
64900000,-120.039653183,-121.84967804
64950000,-120.03345575,-121.837600708
65000000,-120.005639008,-121.802124023
65050000,-120.014615875,-121.899078369
65100000,-120.011900696,-121.853797913
65150000,-120.003835159,-121.820297241
65200000,-119.993333786,-121.771621704
65250000,-119.996415054,-121.769271851
65300000,-120.006471542,-121.842208862
65350000,-119.995160217,-121.821464539
65400000,-120.014495102,-121.795448303
65450000,-120.004748169,-121.841903687
65500000,-119.995581345,-121.797439575
65550000,-119.993864105,-121.825012207
65600000,-119.999247635,-121.87562561
65650000,-119.986357635,-121.816925049
65700000,-119.99787825,-121.83102417
65750000,-120.001617706,-121.862586975
65800000,-119.998354874,-121.819877625
65850000,-119.99064386,-121.821624756
65900000,-119.978187988,-121.770149231
65950000,-119.966049744,-121.769348145
66000000,-119.974195633,-121.782402039
66050000,-119.954813766,-121.791397095
66100000,-119.959993881,-121.813049316
66150000,-119.982639526,-121.812522888
66200000,-119.954202271,-121.829673767
66250000,-119.950445572,-121.763710022
66300000,-119.96702948,-121.786346436
66350000,-119.976363937,-121.822853088
66400000,-119.95389122,-121.813697815
66450000,-119.943506348,-121.823150635
66500000,-119.941389542,-121.805747986
66550000,-119.942779312,-121.80141449
66600000,-119.947928329,-121.773353577
66650000,-119.949320587,-121.783973694
66700000,-119.95427327,-121.765899658
66750000,-119.932966187,-121.759674072
66800000,-119.932789001,-121.756652832
66850000,-119.921637375,-121.824234009
66900000,-119.907963776,-121.822273254
66950000,-119.936059601,-121.729103088
67000000,-119.925196182,-121.786209106
67050000,-119.924962677,-121.791053772
67100000,-119.907237991,-121.758049011
67150000,-119.90310379,-121.777748108
67200000,-119.935008072,-121.773086548
67250000,-119.913559219,-121.786300659
67300000,-119.901147232,-121.751541138
67350000,-119.909146729,-121.75377655
67400000,-119.90342598,-121.767303467
67450000,-119.919152161,-121.737426758
67500000,-119.884373825,-121.744522095
67550000,-119.908696213,-121.728523254
67600000,-119.893233139,-121.816978455
67650000,-119.900482513,-121.758499146
67700000,-119.882833374,-121.764801025
67750000,-119.878233414,-121.718597412
67800000,-119.881710571,-121.690078735
67850000,-119.88103334,-121.77179718
67900000,-119.888475067,-121.753250122
67950000,-119.877507141,-121.796928406
68000000,-119.888871658,-121.728721619
68050000,-119.881020889,-121.778022766
68100000,-119.872877625,-121.746353149
68150000,-119.861941833,-121.824951172
68200000,-119.873042221,-121.807113647
68250000,-119.862973877,-121.724914551
68300000,-119.841527756,-121.723426819
68350000,-119.859773651,-121.761222839
68400000,-119.852677719,-121.692634583
68450000,-119.836815155,-121.721923828
68500000,-119.861274094,-121.797523499
68550000,-119.853290634,-121.741363525
68600000,-119.850503036,-121.77457428
68650000,-119.850548981,-121.697471619
68700000,-119.83291243,-121.75012207
68750000,-119.84224205,-121.73147583
68800000,-119.83162027,-121.729385376
68850000,-119.822378967,-121.724662781
68900000,-119.828189117,-121.754058838
68950000,-119.828699387,-121.681526184
69000000,-119.840692429,-121.727111816
69050000,-119.843417526,-121.757797241
69100000,-119.814784866,-121.727577209
69150000,-119.844232483,-121.762252808
69200000,-119.804298706,-121.755401611
69250000,-119.822780258,-121.771499634
69300000,-119.790790573,-121.712028503
69350000,-119.825932663,-121.723472595
69400000,-119.799442169,-121.738098145
69450000,-119.809568405,-121.691734314
69500000,-119.799249619,-121.725997925
69550000,-119.822762131,-121.746421814
69600000,-119.806340317,-121.738021851
69650000,-119.790818146,-121.757896423
69700000,-119.780714844,-121.712478638
69750000,-119.763556046,-121.683403015
69800000,-119.813683472,-121.734352112
69850000,-119.774580002,-121.740776062
69900000,-119.779874863,-121.742774963
69950000,-119.782911713,-121.668075562
70000000,-119.772807983,-121.758651733
70050000,-119.762135178,-121.74672699
70100000,-119.771682449,-121.71787262
70150000,-119.774248932,-121.760162354
70200000,-119.763484375,-121.745201111
70250000,-119.756798889,-121.716674805
70300000,-119.757374649,-121.728790283
70350000,-119.772032028,-121.722953796
70400000,-119.747757355,-121.714126587
70450000,-119.768601669,-121.656364441
70500000,-119.762277786,-121.756576538
70550000,-119.766753372,-121.683235168
70600000,-119.75695903,-121.705078125
70650000,-119.744940475,-121.721824646
70700000,-119.749239685,-121.705436707
70750000,-119.746679062,-121.669952393
70800000,-119.731817078,-121.72869873
70850000,-119.731301849,-121.713249207
70900000,-119.717276077,-121.726898193
70950000,-119.732131592,-121.704399109
71000000,-119.731003555,-121.710922241
71050000,-119.727269455,-121.674972534
71100000,-119.738059357,-121.706665039
71150000,-119.714624405,-121.711585999
71200000,-119.731705307,-121.670524597
71250000,-119.7222659,-121.683425903
71300000,-119.713931396,-121.70059967
71350000,-119.713128387,-121.743728638
71400000,-119.732275589,-121.773002625
71450000,-119.710924866,-121.725349426
71500000,-119.722860931,-121.678009033
71550000,-119.709852036,-121.663627625
71600000,-119.710773727,-121.630577087
71650000,-119.703358536,-121.641197205
71700000,-119.693429535,-121.691703796
71750000,-119.705174133,-121.620613098
71800000,-119.685460098,-121.644538879
71850000,-119.692904892,-121.687973022
71900000,-119.707485748,-121.695899963
71950000,-119.688446869,-121.656990051
72000000,-119.678359528,-121.643211365
72050000,-119.702794067,-121.694412231
72100000,-119.692546005,-121.653572083
72150000,-119.696746262,-121.657051086
72200000,-119.676846664,-121.681686401
72250000,-119.677601852,-121.669677734
72300000,-119.690054504,-121.677398682
72350000,-119.689776367,-121.649635315
72400000,-119.675345139,-121.693496704
72450000,-119.677217102,-121.659210205
72500000,-119.67782724,-121.642028809
72550000,-119.658336716,-121.67767334
72600000,-119.663140182,-121.645950317
72650000,-119.665238297,-121.693199158
72700000,-119.665931015,-121.653289795
72750000,-119.647875549,-121.645172119
72800000,-119.664990692,-121.652946472
72850000,-119.637573486,-121.668373108
72900000,-119.640742432,-121.702522278
72950000,-119.645593399,-121.65625
73000000,-119.637273987,-121.626724243
73050000,-119.633324295,-121.710952759
73100000,-119.631616562,-121.66368866
73150000,-119.643740189,-121.622375488
73200000,-119.641423965,-121.676147461
73250000,-119.609930817,-121.652336121
73300000,-119.618150604,-121.638038635
73350000,-119.637721313,-121.621124268
73400000,-119.626677185,-121.657073975
73450000,-119.636959335,-121.611953735
73500000,-119.623327164,-121.640777588
73550000,-119.631802292,-121.639198303
73600000,-119.61453096,-121.632003784
73650000,-119.58928418,-121.669677734
73700000,-119.607254532,-121.669502258
73750000,-119.586466537,-121.706459045
73800000,-119.620011673,-121.612876892
73850000,-119.623575119,-121.645690918
73900000,-119.610863251,-121.583526611
73950000,-119.597762863,-121.645523071
74000000,-119.592120255,-121.626914978
74050000,-119.606466064,-121.63318634
74100000,-119.607243408,-121.562065125
74150000,-119.586769379,-121.620414734
74200000,-119.587697495,-121.609428406
74250000,-119.606490662,-121.601524353
74300000,-119.598190933,-121.602622986
74350000,-119.581690643,-121.660324097
74400000,-119.596200256,-121.59437561
74450000,-119.598708801,-121.614227295
74500000,-119.58000235,-121.604896545
74550000,-119.580501022,-121.613098145
74600000,-119.577957077,-121.552574158
74650000,-119.572604752,-121.608024597
74700000,-119.576966171,-121.589851379
74750000,-119.576750092,-121.636947632
74800000,-119.571513428,-121.59387207
74850000,-119.55225116,-121.663200378
74900000,-119.568681061,-121.604148865
74950000,-119.556756348,-121.617248535
75000000,-119.555780685,-121.55897522
75050000,-119.559515549,-121.601127625
75100000,-119.54980011,-121.557296753
75150000,-119.550863678,-121.627174377
75200000,-119.55079924,-121.540138245
75250000,-119.530253326,-121.576278687
75300000,-119.552024933,-121.644775391
75350000,-119.554353622,-121.612915039
75400000,-119.54430545,-121.564697266
75450000,-119.543792603,-121.585327148
75500000,-119.540353668,-121.622360229
75550000,-119.539653168,-121.58366394
75600000,-119.527484558,-121.596389771
75650000,-119.536548981,-121.555786133
75700000,-119.52423967,-121.596427917
75750000,-119.514455307,-121.588478088
75800000,-119.51622084,-121.64099884
75850000,-119.521646149,-121.556465149
75900000,-119.52154895,-121.566825867
75950000,-119.505326248,-121.612487793
76000000,-119.510028732,-121.618400574
76050000,-119.511103928,-121.56111145
76100000,-119.503939713,-121.636314392
76150000,-119.510556641,-121.526397705
76200000,-119.49464032,-121.587722778
76250000,-119.503276642,-121.607688904
76300000,-119.495894608,-121.561439514
76350000,-119.517989487,-121.643814087
76400000,-119.48722522,-121.631874084
76450000,-119.504619537,-121.599761963
76500000,-119.477823746,-121.604141235
76550000,-119.482273972,-121.547203064
76600000,-119.482902344,-121.584037781
76650000,-119.486599304,-121.629348755
76700000,-119.481758011,-121.567527771
76750000,-119.484227707,-121.572402954
76800000,-119.485302765,-121.591758728
76850000,-119.480507126,-121.551452637
76900000,-119.468303619,-121.557975769
76950000,-119.453354568,-121.596626282
77000000,-119.47680101,-121.591758728
77050000,-119.472489685,-121.609924316
77100000,-119.462698349,-121.62122345
77150000,-119.456022278,-121.574615479
77200000,-119.473538971,-121.55670166
77250000,-119.445385223,-121.550346375
77300000,-119.472098434,-121.512496948
77350000,-119.464068878,-121.575546265
77400000,-119.462349472,-121.596199036
77450000,-119.442870087,-121.57182312
77500000,-119.448948074,-121.548149109
77550000,-119.436305695,-121.545783997
77600000,-119.439308289,-121.579124451
77650000,-119.433042374,-121.49798584
77700000,-119.446420517,-121.625900269
77750000,-119.435012314,-121.535423279
