num_samples,L,Lvalid
6000000,-120.53585892,-120.353643183
6050000,-120.48054195,-120.279942466
6100000,-120.434669378,-120.21190148
6150000,-120.383100103,-120.208058691
6200000,-120.33907809,-120.146903463
6250000,-120.301220676,-120.086537209
6300000,-120.257774272,-120.022351564
6350000,-120.213877732,-120.046491506
6400000,-120.147332512,-119.982812555
6450000,-120.095840377,-119.912347935
6500000,-120.082429555,-119.844360792
6550000,-120.03052147,-119.831707331
6600000,-119.998490381,-119.834513764
6650000,-119.936940442,-119.784164139
6700000,-119.906156268,-119.701968822
6750000,-119.85320655,-119.695018222
6800000,-119.814749278,-119.656931401
6850000,-119.776807909,-119.653720911
6900000,-119.742419269,-119.584654844
6950000,-119.701014196,-119.488932062
7000000,-119.661388414,-119.494103225
7050000,-119.62421996,-119.474808091
7100000,-119.594141482,-119.406744966
7150000,-119.548251356,-119.390432224
7200000,-119.504839192,-119.352213826
7250000,-119.470062454,-119.285028219
7300000,-119.441082379,-119.227643873
7350000,-119.403085915,-119.233145317
7400000,-119.37744162,-119.229043804
7450000,-119.344421666,-119.239440039
7500000,-119.298196799,-119.1349485
7550000,-119.267787757,-119.107384095
7600000,-119.240089204,-119.069510592
7650000,-119.200712711,-119.02663255
7700000,-119.165342824,-119.03927079
7750000,-119.128718402,-119.010984058
7800000,-119.099117577,-118.914021952
7850000,-119.069182854,-118.946187185
7900000,-119.03076127,-118.921858737
7950000,-119.009627558,-118.851050164
8000000,-118.959624282,-118.791675213
8050000,-118.945382773,-118.81796072
8100000,-118.924649856,-118.757849414
8150000,-118.886416619,-118.74284417
8200000,-118.84576301,-118.69534337
8250000,-118.824879315,-118.699438373
8300000,-118.773642032,-118.653375034
8350000,-118.770494351,-118.614668691
8400000,-118.733994932,-118.572482341
8450000,-118.695506524,-118.548618259
8500000,-118.682459386,-118.526864271
8550000,-118.64157033,-118.484714491
8600000,-118.626209896,-118.492392865
8650000,-118.617215117,-118.397855767
8700000,-118.565125027,-118.446255846
8750000,-118.540540899,-118.37107274
8800000,-118.506685484,-118.344970166
8850000,-118.498511419,-118.391011149
8900000,-118.459189766,-118.340029291
8950000,-118.424019157,-118.280305749
9000000,-118.407653472,-118.254875657
9050000,-118.384571263,-118.280321922
9100000,-118.356813312,-118.196815216
9150000,-118.34378126,-118.20864166
9200000,-118.315837434,-118.18614997
9250000,-118.273527728,-118.15291515
9300000,-118.257296168,-118.110070974
9350000,-118.234456384,-118.075648184
9400000,-118.207769684,-118.132023256
9450000,-118.186511295,-118.049905241
9500000,-118.171611142,-118.033956936
9550000,-118.133607077,-118.026142853
9600000,-118.110206842,-117.974892447
9650000,-118.086972766,-117.970791901
9700000,-118.05697774,-117.947685358
9750000,-118.048088267,-117.912016267
9800000,-118.029394327,-117.936221876
9850000,-117.997645757,-117.869625529
9900000,-117.975353821,-117.853933445
9950000,-117.942608016,-117.848211833
10000000,-117.939297068,-117.783247771
10050000,-117.90836354,-117.77943567
10100000,-117.894248752,-117.754500579
10150000,-117.89192384,-117.708663019
10200000,-117.85812259,-117.738534846
10250000,-117.831996488,-117.673333163
10300000,-117.803197238,-117.704265152
10350000,-117.791722099,-117.679133761
10400000,-117.758279482,-117.658113015
10450000,-117.738363307,-117.634761412
10500000,-117.729066874,-117.618726695
10550000,-117.691854635,-117.600189284
10600000,-117.668993605,-117.563518325
10650000,-117.661830414,-117.527463149
10700000,-117.640067292,-117.505353007
10750000,-117.622586207,-117.492689804
10800000,-117.605858537,-117.520122451
10850000,-117.583338821,-117.462686674
10900000,-117.563755978,-117.487244037
10950000,-117.541031281,-117.447913379
11000000,-117.520838498,-117.401224686
11050000,-117.502609918,-117.369903745
11100000,-117.47994225,-117.421498508
11150000,-117.452535711,-117.390333012
11200000,-117.459225326,-117.366955002
11250000,-117.43876031,-117.364381811
11300000,-117.424046468,-117.297384385
11350000,-117.391146704,-117.310347373
11400000,-117.371927541,-117.309500389
11450000,-117.367059804,-117.269045967
11500000,-117.342923316,-117.208493391
11550000,-117.325355265,-117.22769626
11600000,-117.317639891,-117.23942018
11650000,-117.302115642,-117.202584241
11700000,-117.274491629,-117.139937828
11750000,-117.261080122,-117.16378083
11800000,-117.244228127,-117.098027385
11850000,-117.21420913,-117.126106228
11900000,-117.197083234,-117.126691075
11950000,-117.175316786,-117.117996077
12000000,-117.159218484,-117.087291561
12050000,-117.165732934,-117.084979969
12100000,-117.128962557,-117.031939412
12150000,-117.120595816,-117.020550559
12200000,-117.101491269,-117.002945725
12250000,-117.088838628,-116.977770671
12300000,-117.074487559,-116.963047307
12350000,-117.057970221,-116.941828536
12400000,-117.047331852,-116.952611129
12450000,-117.016382864,-116.934694871
12500000,-117.003207587,-116.921777977
12550000,-116.98133633,-116.94735554
12600000,-116.970130046,-116.889957656
12650000,-116.959341127,-116.868405014
12700000,-116.936112623,-116.867950076
12750000,-116.940531581,-116.882170425
12800000,-116.940575145,-116.875960709
12850000,-116.893150493,-116.807209921
12900000,-116.877025718,-116.795797791
12950000,-116.875300902,-116.828951606
13000000,-116.876351504,-116.795332304
13050000,-116.83980384,-116.779366986
13100000,-116.837509516,-116.752989018
13150000,-116.79801889,-116.729126621
13200000,-116.792128804,-116.766940555
13250000,-116.774967893,-116.687558151
13300000,-116.775458661,-116.717979892
13350000,-116.756734239,-116.666744474
13400000,-116.737144218,-116.68604237
13450000,-116.738678476,-116.668497258
13500000,-116.72381584,-116.666144072
13550000,-116.682019429,-116.632132982
13600000,-116.68159255,-116.629955608
13650000,-116.683539564,-116.590722658
13700000,-116.658036331,-116.620804354
13750000,-116.636641226,-116.606829151
13800000,-116.628540723,-116.55816924
13850000,-116.609054277,-116.567816663
13900000,-116.6163325,-116.486487504
13950000,-116.585430779,-116.492196015
14000000,-116.573926648,-116.522237644
14050000,-116.559099953,-116.494655799
14100000,-116.543930412,-116.498311537
14150000,-116.553457532,-116.499862781
14200000,-116.521938101,-116.466620189
14250000,-116.499764585,-116.450592424
14300000,-116.481414493,-116.450588026
14350000,-116.48893823,-116.461817077
14400000,-116.466388806,-116.402197226
14450000,-116.458749623,-116.387104894
14500000,-116.445311952,-116.431161243
14550000,-116.44505528,-116.387851141
14600000,-116.426158121,-116.346233402
14650000,-116.400969053,-116.374469817
14700000,-116.388980241,-116.311510354
14750000,-116.390481519,-116.337935574
14800000,-116.372085085,-116.283359309
14850000,-116.367211928,-116.308253371
14900000,-116.347852383,-116.339431249
14950000,-116.341684969,-116.253921327
15000000,-116.343112272,-116.275052629
15050000,-116.323613395,-116.237029216
15100000,-116.286435682,-116.261948446
15150000,-116.302204767,-116.231814829
15200000,-116.278928737,-116.22972287
15250000,-116.270668084,-116.192636119
15300000,-116.253558479,-116.136611247
15350000,-116.25064458,-116.158670505
15400000,-116.227473523,-116.198785966
15450000,-116.229918044,-116.128488714
15500000,-116.209810585,-116.195964231
15550000,-116.195950936,-116.138815501
15600000,-116.169885095,-116.161897746
15650000,-116.177496796,-116.098328373
15700000,-116.171462594,-116.106313389
15750000,-116.157460172,-116.134951107
15800000,-116.144446772,-116.083903786
15850000,-116.123401533,-116.085690364
15900000,-116.122234313,-116.070289501
15950000,-116.117988214,-116.04873627
16000000,-116.096868774,-116.047886894
16050000,-116.093425282,-116.061211727
16100000,-116.080247592,-116.004693094
16150000,-116.064336817,-116.02008792
16200000,-116.041831543,-116.008178534
16250000,-116.027857487,-115.978594596
16300000,-116.047234058,-116.006242377
16350000,-116.027260651,-115.957549825
16400000,-116.010197161,-115.940448751
16450000,-116.004480413,-115.946640942
16500000,-115.995043243,-115.940609656
16550000,-115.965375978,-115.906511647
16600000,-115.965558318,-115.985904104
16650000,-115.945433047,-115.929780554
16700000,-115.965586431,-115.909843331
16750000,-115.936695475,-115.919234568
16800000,-115.954275196,-115.873923101
16850000,-115.917159422,-115.908791766
16900000,-115.916100156,-115.87978641
16950000,-115.892930139,-115.883546266
17000000,-115.883006246,-115.872945387
17050000,-115.886531732,-115.816731638
17100000,-115.875598819,-115.816181085
17150000,-115.850605999,-115.816433289
17200000,-115.852534587,-115.800095816
17250000,-115.836360858,-115.818133529
17300000,-115.824135597,-115.795080866
17350000,-115.817099984,-115.819128727
17400000,-115.807042006,-115.75486026
17450000,-115.800117373,-115.793145164
17500000,-115.782061361,-115.752727175
17550000,-115.791872346,-115.790993484
17600000,-115.778979701,-115.698199551
17650000,-115.759659368,-115.723816935
17700000,-115.756170734,-115.725199315
17750000,-115.743827317,-115.703786954
17800000,-115.731930839,-115.728885696
17850000,-115.720107144,-115.658739724
17900000,-115.704209597,-115.663611428
17950000,-115.701720658,-115.67021312
18000000,-115.673690046,-115.679625825
18050000,-115.703470611,-115.640423957
18100000,-115.681612765,-115.65280904
18150000,-115.663336103,-115.629150832
18200000,-115.660889934,-115.61247644
18250000,-115.651845014,-115.686997993
18300000,-115.655441422,-115.608816519
18350000,-115.626571245,-115.589960184
18400000,-115.622939036,-115.599612526
18450000,-115.62322633,-115.585472341
18500000,-115.601716444,-115.59949596
18550000,-115.586062431,-115.561048223
18600000,-115.581826685,-115.562417973
18650000,-115.581856499,-115.580379857
18700000,-115.56795061,-115.534633126
18750000,-115.539103165,-115.563582497
18800000,-115.560777306,-115.547420807
18850000,-115.54355505,-115.555781892
18900000,-115.546543394,-115.517523109
18950000,-115.524663843,-115.498672726
19000000,-115.513155789,-115.523035331
19050000,-115.515518912,-115.465715525
19100000,-115.495407842,-115.444737394
19150000,-115.497407523,-115.524528453
19200000,-115.493495253,-115.409804646
19250000,-115.474903428,-115.479433197
19300000,-115.465828282,-115.428723061
19350000,-115.464480303,-115.419159422
19400000,-115.462533541,-115.409863903
19450000,-115.456165425,-115.445511679
19500000,-115.428028077,-115.415441977
19550000,-115.442657361,-115.414363436
19600000,-115.428873025,-115.364966499
19650000,-115.415321344,-115.356294271
19700000,-115.405235358,-115.36908456
19750000,-115.399156005,-115.424946956
19800000,-115.374334341,-115.362105823
19850000,-115.376298133,-115.327380196
19900000,-115.357844286,-115.34930619
19950000,-115.362126383,-115.364808387
20000000,-115.3570057,-115.350583047
20050000,-115.360783869,-115.358031837
20100000,-115.356594421,-115.312328714
20150000,-115.331224344,-115.325411879
20200000,-115.327076619,-115.319451029
20250000,-115.324302639,-115.278779711
20300000,-115.313192988,-115.330319216
20350000,-115.291392966,-115.327228835
20400000,-115.283624448,-115.291708497
20450000,-115.283519083,-115.253557565
20500000,-115.286103151,-115.267863586
20550000,-115.283917615,-115.235133951
20600000,-115.276955319,-115.236744292
20650000,-115.237901506,-115.203371826
20700000,-115.248398808,-115.220621508
20750000,-115.244201521,-115.233256402
20800000,-115.231008933,-115.223514561
20850000,-115.221504052,-115.228173674
20900000,-115.215235389,-115.209689636
20950000,-115.213534584,-115.165233167
21000000,-115.196072654,-115.16915555
21050000,-115.194415157,-115.19512504
21100000,-115.17407704,-115.22598204
21150000,-115.178983352,-115.206191119
21200000,-115.166304643,-115.18266435
21250000,-115.156993904,-115.138391158
21300000,-115.147489147,-115.117659081
21350000,-115.151076639,-115.125485885
21400000,-115.149309078,-115.12230158
21450000,-115.119904006,-115.135542243
21500000,-115.139183636,-115.121193348
21550000,-115.111588476,-115.129569053
21600000,-115.10872583,-115.09837075
21650000,-115.113587197,-115.077455008
21700000,-115.081243122,-115.061391052
21750000,-115.098886817,-115.078604412
21800000,-115.087440432,-115.097617785
21850000,-115.08020334,-115.080979803
21900000,-115.071748823,-115.052817596
21950000,-115.052203374,-115.026517997
22000000,-115.054793714,-115.035244217
22050000,-115.04627261,-115.051483149
22100000,-115.042694003,-115.030547185
22150000,-115.039801074,-115.05211349
22200000,-115.026351105,-115.027989849
22250000,-115.027205702,-115.008667566
22300000,-115.015574859,-114.976476949
22350000,-115.005177194,-115.030832202
22400000,-114.996450404,-115.008071635
22450000,-115.002400421,-115.026331942
22500000,-114.981694058,-114.978838158
22550000,-114.973176529,-115.018798221
22600000,-114.973996459,-114.985864718
22650000,-114.979180858,-114.951230211
22700000,-114.964027064,-114.984784567
22750000,-114.961572981,-114.939904921
22800000,-114.960977555,-114.977465054
22850000,-114.944009527,-114.923890732
22900000,-114.93294083,-114.928702919
22950000,-114.93159366,-114.913898512
23000000,-114.931867467,-114.941071154
23050000,-114.911471486,-114.922937151
23100000,-114.933829299,-114.866046491
23150000,-114.914242566,-114.891274518
23200000,-114.90584538,-114.878879155
23250000,-114.885943008,-114.886783806
23300000,-114.887377946,-114.882298047
23350000,-114.872540848,-114.86006065
23400000,-114.875069007,-114.898981453
23450000,-114.872583879,-114.856116879
23500000,-114.868458892,-114.856381377
23550000,-114.841628555,-114.915840322
23600000,-114.849528389,-114.83817348
23650000,-114.843645022,-114.810137826
23700000,-114.815352263,-114.826511994
23750000,-114.829188385,-114.799740001
23800000,-114.824316629,-114.842893502
23850000,-114.804176417,-114.865229683
23900000,-114.814639616,-114.794636904
23950000,-114.808859277,-114.803024598
24000000,-114.792239381,-114.775067195
24050000,-114.78853178,-114.806429222
24100000,-114.780770122,-114.786935407
24150000,-114.781390392,-114.808150185
24200000,-114.784636255,-114.748303766
24250000,-114.76214129,-114.773945704
24300000,-114.765709178,-114.723151023
24350000,-114.758046553,-114.750902628
24400000,-114.747522266,-114.787079531
24450000,-114.753733144,-114.750131479
24500000,-114.749972288,-114.730783987
24550000,-114.727751973,-114.683506782
24600000,-114.725985044,-114.734781603
24650000,-114.70497353,-114.702440122
24700000,-114.720810045,-114.721651063
24750000,-114.713850762,-114.720262276
24800000,-114.703434721,-114.698915577
24850000,-114.702425308,-114.692977775
24900000,-114.701684173,-114.697773506
24950000,-114.685152564,-114.681987083
25000000,-114.664602401,-114.720005449
25050000,-114.684238685,-114.644914912
25100000,-114.680335127,-114.669607519
25150000,-114.655717478,-114.682048754
25200000,-114.647262899,-114.656091239
25250000,-114.641164956,-114.648919099
25300000,-114.654148103,-114.619579551
25350000,-114.644177611,-114.649394203
25400000,-114.623167454,-114.636797673
25450000,-114.63238617,-114.652346856
25500000,-114.60625513,-114.584423016
25550000,-114.61373304,-114.605931966
25600000,-114.618673737,-114.653222236
25650000,-114.599133786,-114.616564027
25700000,-114.594685867,-114.59907317
25750000,-114.583285691,-114.595382066
25800000,-114.592353724,-114.622900837
25850000,-114.578150918,-114.592166277
25900000,-114.554762078,-114.583756918
25950000,-114.56330244,-114.626869053
26000000,-114.571183874,-114.581758301
26050000,-114.567893088,-114.579166469
26100000,-114.566790009,-114.597731161
26150000,-114.549985998,-114.543820542
26200000,-114.550538713,-114.570270491
26250000,-114.544501691,-114.595358967
26300000,-114.522627678,-114.50771342
26350000,-114.535565331,-114.542550988
26400000,-114.520987724,-114.545381337
26450000,-114.508343099,-114.538670452
26500000,-114.501843853,-114.540316467
26550000,-114.504312318,-114.522908518
26600000,-114.50384738,-114.530976918
26650000,-114.496081004,-114.503775452
26700000,-114.488855881,-114.485512298
26750000,-114.478920786,-114.495199776
26800000,-114.47067706,-114.483318169
26850000,-114.483548828,-114.493649432
26900000,-114.480639821,-114.494320869
26950000,-114.465705657,-114.460563004
27000000,-114.45811676,-114.427220901
27050000,-114.457794295,-114.460283966
27100000,-114.446782306,-114.445422481
27150000,-114.4453741,-114.453762064
27200000,-114.440629299,-114.44162371
27250000,-114.429196438,-114.448119174
27300000,-114.416662496,-114.421105919
27350000,-114.443509331,-114.437050674
27400000,-114.411722132,-114.422336181
27450000,-114.407805587,-114.394528059
27500000,-114.399012988,-114.409451861
27550000,-114.419151303,-114.417839955
27600000,-114.388283411,-114.371675596
27650000,-114.38621566,-114.457835084
27700000,-114.374846449,-114.420197055
27750000,-114.382569485,-114.409976149
27800000,-114.388643348,-114.410454992
27850000,-114.362472539,-114.3890925
27900000,-114.363878498,-114.394138252
27950000,-114.370880404,-114.382010511
28000000,-114.346432582,-114.403014721
28050000,-114.347376661,-114.390345206
28100000,-114.342240104,-114.375089262
28150000,-114.34348531,-114.365084109
28200000,-114.351827851,-114.350007362
28250000,-114.345316209,-114.335835839
28300000,-114.318154047,-114.339087065
28350000,-114.326150224,-114.346824922
28400000,-114.312276829,-114.338504398
28450000,-114.323291465,-114.384641599
28500000,-114.320766033,-114.319805275
28550000,-114.294419524,-114.329469837
28600000,-114.293128777,-114.338201673
28650000,-114.307479594,-114.278270823
28700000,-114.296686749,-114.330121357
28750000,-114.288243267,-114.300533892
28800000,-114.292525102,-114.294440764
28850000,-114.279839173,-114.281617119
28900000,-114.292978639,-114.26918499
28950000,-114.254800692,-114.250482823
29000000,-114.256213084,-114.264621578
29050000,-114.276992065,-114.318049888
29100000,-114.254713138,-114.254322911
29150000,-114.242966867,-114.262624465
29200000,-114.230555364,-114.283153079
29250000,-114.229612481,-114.262556623
29300000,-114.241332791,-114.265512334
29350000,-114.243670399,-114.261111741
29400000,-114.227387067,-114.229635643
29450000,-114.219669536,-114.235528167
29500000,-114.219555334,-114.252251877
29550000,-114.225985872,-114.210263278
29600000,-114.212219815,-114.239332739
29650000,-114.197139592,-114.22626807
29700000,-114.206855496,-114.226007612
29750000,-114.193447036,-114.201696297
29800000,-114.185758942,-114.266172766
29850000,-114.173189407,-114.208019125
29900000,-114.177700839,-114.171812288
29950000,-114.170879705,-114.152939297
30000000,-114.178432997,-114.206209299
30050000,-114.153812384,-114.178119011
30100000,-114.165667099,-114.177564169
30150000,-114.160745779,-114.185660912
30200000,-114.140146859,-114.161429369
30250000,-114.141817505,-114.166586094
30300000,-114.141956518,-114.148136345
30350000,-114.155353495,-114.233875033
30400000,-114.130498417,-114.190664116
30450000,-114.12889928,-114.156103216
30500000,-114.116517328,-114.144578625
30550000,-114.130661838,-114.154369714
30600000,-114.120537736,-114.147384584
30650000,-114.124921084,-114.14246198
30700000,-114.126418309,-114.127562027
30750000,-114.108375957,-114.156511565
30800000,-114.104647116,-114.120537277
30850000,-114.107174844,-114.12541901
30900000,-114.095687422,-114.125280981
30950000,-114.090925408,-114.110866153
31000000,-114.086430271,-114.123392573
31050000,-114.078591802,-114.127053554
31100000,-114.072315814,-114.117943469
31150000,-114.06872277,-114.146522324
31200000,-114.066553609,-114.080956926
31250000,-114.064745445,-114.096252685
31300000,-114.065677402,-114.060387254
31350000,-114.054194918,-114.083058225
31400000,-114.060428123,-114.094439011
31450000,-114.046194644,-114.033926097
31500000,-114.051175515,-114.075373876
31550000,-114.044682712,-114.051398854
31600000,-114.036813838,-114.056387315
31650000,-114.026776207,-114.054750817
31700000,-114.028580098,-114.071223954
31750000,-114.038133478,-114.036700282
31800000,-114.021567769,-114.032885664
31850000,-114.01012059,-114.070601625
31900000,-114.012454459,-114.07637996
31950000,-114.003338115,-114.047528913
32000000,-113.995265176,-114.026177885
32050000,-113.998363264,-114.051236588
32100000,-113.988537812,-114.037641489
32150000,-113.989951067,-114.022414363
32200000,-114.003361975,-114.030561676
32250000,-113.984484762,-114.032701165
32300000,-113.97908853,-114.002379564
32350000,-113.976334597,-113.979692566
32400000,-113.970154556,-114.023905926
32450000,-113.967723592,-113.984919724
32500000,-113.968461639,-114.004261087
32550000,-113.971698404,-113.971520936
32600000,-113.964334708,-113.992119969
32650000,-113.958063711,-114.003936285
32700000,-113.962588682,-113.999647559
32750000,-113.956359279,-113.973122706
32800000,-113.937232944,-113.952224604
32850000,-113.949355102,-113.978784095
32900000,-113.929158666,-113.985564634
32950000,-113.933462297,-113.976691602
33000000,-113.938245821,-113.986586036
33050000,-113.9273177,-113.927748126
33100000,-113.926602013,-113.950747631
33150000,-113.91407017,-113.966212025
33200000,-113.926119302,-113.956227831
33250000,-113.908308643,-113.950812608
33300000,-113.897084974,-113.923386853
33350000,-113.901544306,-113.904971532
33400000,-113.895186876,-113.927114365
33450000,-113.903309654,-113.95640113
33500000,-113.899127458,-113.924535866
33550000,-113.889463403,-113.925240671
33600000,-113.889071668,-113.925758361
33650000,-113.879041543,-113.889820415
33700000,-113.879738525,-113.896372301
33750000,-113.87734852,-113.91187113
33800000,-113.867764077,-113.885111208
33850000,-113.849713916,-113.89625785
33900000,-113.863143273,-113.893887664
33950000,-113.87043541,-113.905918344
34000000,-113.857365608,-113.883466099
34050000,-113.850952925,-113.887520117
34100000,-113.85596814,-113.887356718
34150000,-113.846822045,-113.869921887
34200000,-113.837485126,-113.845767306
34250000,-113.838156344,-113.900815436
34300000,-113.819409192,-113.839490421
34350000,-113.837599731,-113.857066052
34400000,-113.81982647,-113.860583186
34450000,-113.824392533,-113.821434635
34500000,-113.823533743,-113.849566208
34550000,-113.812612338,-113.830546231
34600000,-113.811142472,-113.86546713
34650000,-113.801752696,-113.849302986
34700000,-113.809845297,-113.865935362
34750000,-113.807058175,-113.848611045
34800000,-113.791476533,-113.793921184
34850000,-113.801725128,-113.833799214
34900000,-113.797623782,-113.801668023
34950000,-113.78252675,-113.812038318
35000000,-113.792103201,-113.834341435
35050000,-113.792516379,-113.805540106
35100000,-113.769939853,-113.816430749
35150000,-113.775079386,-113.831852139
35200000,-113.77063789,-113.805037091
35250000,-113.771089553,-113.81688358
35300000,-113.771898226,-113.805967408
35350000,-113.773970602,-113.790367295
35400000,-113.751374096,-113.807196795
35450000,-113.763892329,-113.791815076
35500000,-113.749575977,-113.776241747
35550000,-113.746346173,-113.775565466
35600000,-113.744054677,-113.784666275
35650000,-113.745522759,-113.775426811
35700000,-113.724692931,-113.772398915
35750000,-113.738443965,-113.742266074
35800000,-113.74477314,-113.786185564
35850000,-113.709354571,-113.799336691
35900000,-113.709004364,-113.78852052
35950000,-113.725200749,-113.759909438
36000000,-113.719620866,-113.753201113
36050000,-113.723235192,-113.746100105
36100000,-113.709078256,-113.722427538
36150000,-113.709913082,-113.741424599
36200000,-113.695281895,-113.742687899
36250000,-113.703820729,-113.702896038
36300000,-113.686524362,-113.699316545
36350000,-113.714437255,-113.724607968
36400000,-113.70213309,-113.730765385
36450000,-113.671759572,-113.718926582
36500000,-113.695704179,-113.734361649
36550000,-113.687668898,-113.717282952
36600000,-113.677609383,-113.758697181
36650000,-113.680647939,-113.678148117
36700000,-113.657600062,-113.71748749
36750000,-113.677154104,-113.715895041
36800000,-113.67931805,-113.741506015
36850000,-113.659393253,-113.702031762
36900000,-113.656554222,-113.711803231
36950000,-113.659121146,-113.676795772
37000000,-113.661970623,-113.705636691
37050000,-113.648362064,-113.684936678
37100000,-113.660852503,-113.692975646
37150000,-113.64052016,-113.702805422
37200000,-113.652845103,-113.712117267
37250000,-113.627475408,-113.680974203
37300000,-113.636579016,-113.648814995
37350000,-113.637642151,-113.670231743
37400000,-113.637805262,-113.63881439
37450000,-113.61776291,-113.677807473
37500000,-113.630337472,-113.691240269
37550000,-113.622750981,-113.629289239
37600000,-113.626213748,-113.668054481
37650000,-113.613324738,-113.666212786
37700000,-113.60771676,-113.664197046
37750000,-113.606100831,-113.627730246
37800000,-113.603051243,-113.665226235
37850000,-113.612500676,-113.627314997
37900000,-113.596999162,-113.61175065
37950000,-113.60069607,-113.624993936
38000000,-113.587983293,-113.623878456
38050000,-113.598125928,-113.635260311
38100000,-113.579383502,-113.639865473
38150000,-113.582154735,-113.621058134
38200000,-113.577682703,-113.628742378
38250000,-113.560517876,-113.587644126
38300000,-113.576530843,-113.650554901
38350000,-113.567993728,-113.616788447
38400000,-113.590997034,-113.606793502
38450000,-113.564043455,-113.608778938
38500000,-113.55607289,-113.599543053
38550000,-113.560475279,-113.619428612
38600000,-113.55991294,-113.592221212
38650000,-113.552754956,-113.601297897
38700000,-113.557185765,-113.587323931
38750000,-113.554327441,-113.587228097
38800000,-113.549074805,-113.579008796
38850000,-113.548751957,-113.5525278
