num_samples,L,Lvalid
5600000,-115.279875739,-115.295185518
5650000,-115.230719507,-115.20581691
5700000,-115.158204104,-115.218830103
5750000,-115.103603854,-115.139566929
5800000,-115.058821758,-115.036561224
5850000,-114.99050798,-114.972882785
5900000,-114.950926981,-114.925962584
5950000,-114.879138953,-114.858117991
6000000,-114.826262039,-114.841337812
6050000,-114.793338395,-114.76784256
6100000,-114.737068393,-114.828403862
6150000,-114.695463593,-114.691954283
6200000,-114.652234767,-114.751338406
6250000,-114.608718406,-114.585385992
6300000,-114.561895894,-114.542925923
6350000,-114.530895759,-114.505481557
6400000,-114.460824014,-114.484507453
6450000,-114.425230205,-114.451588251
6500000,-114.394269416,-114.38214441
6550000,-114.336080641,-114.350478035
6600000,-114.284183174,-114.31026142
6650000,-114.261829365,-114.293900617
6700000,-114.213932703,-114.229147578
6750000,-114.177457005,-114.167005212
6800000,-114.13137334,-114.114394693
6850000,-114.110329116,-114.135037884
6900000,-114.05113174,-114.056531521
6950000,-114.008544837,-114.008315674
7000000,-113.991212693,-113.990217491
7050000,-113.951701902,-113.967866889
7100000,-113.920224103,-113.935942847
7150000,-113.854624144,-113.904480861
7200000,-113.83334638,-113.847905655
7250000,-113.80630323,-113.827360625
7300000,-113.760572221,-113.759971069
7350000,-113.724562575,-113.749084292
7400000,-113.705639906,-113.716877537
7450000,-113.672051877,-113.660033867
7500000,-113.636336119,-113.637953134
7550000,-113.599240165,-113.609580311
7600000,-113.547330384,-113.572074762
7650000,-113.532313159,-113.536809592
7700000,-113.491320369,-113.525973254
7750000,-113.471677877,-113.467741026
7800000,-113.404322399,-113.455192242
7850000,-113.395248005,-113.443954079
7900000,-113.397769475,-113.425678879
7950000,-113.343448255,-113.399817189
8000000,-113.301417837,-113.262902039
8050000,-113.289777674,-113.318272155
8100000,-113.248894209,-113.280727688
8150000,-113.211149174,-113.185579669
8200000,-113.195822343,-113.199760823
8250000,-113.165204228,-113.18812625
8300000,-113.142981723,-113.157989643
8350000,-113.102661971,-113.118784312
8400000,-113.083849547,-113.08874012
8450000,-113.050247432,-113.075802563
8500000,-113.017156368,-113.032331659
8550000,-112.982878679,-113.065443924
8600000,-112.976226092,-113.051533528
8650000,-112.934536615,-112.952934354
8700000,-112.931387054,-112.923770821
8750000,-112.893594753,-112.916575643
8800000,-112.862466059,-112.915062406
8850000,-112.835921304,-112.889236577
8900000,-112.837052016,-112.830098339
8950000,-112.79012309,-112.82719582
9000000,-112.784336719,-112.816889349
9050000,-112.756043741,-112.759462224
9100000,-112.720774376,-112.782615498
9150000,-112.698251146,-112.705411926
9200000,-112.684227678,-112.714440691
9250000,-112.666390785,-112.697410178
9300000,-112.64777046,-112.700432539
9350000,-112.597482807,-112.67376179
9400000,-112.587034966,-112.630966856
9450000,-112.59091388,-112.657458546
9500000,-112.548567899,-112.596901871
9550000,-112.544119035,-112.555226753
9600000,-112.513688586,-112.555096511
9650000,-112.490264188,-112.529058233
9700000,-112.466562676,-112.529143269
9750000,-112.431760106,-112.476303498
9800000,-112.405438845,-112.485168855
9850000,-112.4036333,-112.463067222
9900000,-112.369866041,-112.436379925
9950000,-112.362641282,-112.398693129
10000000,-112.34105277,-112.360901053
10050000,-112.320433348,-112.405896864
10100000,-112.318887561,-112.318773237
10150000,-112.280044281,-112.309710285
10200000,-112.263642894,-112.314787311
10250000,-112.258385809,-112.328518784
10300000,-112.237125719,-112.277831404
10350000,-112.202388534,-112.300379212
10400000,-112.212201736,-112.234487693
10450000,-112.180419337,-112.219836133
10500000,-112.170005561,-112.240881397
10550000,-112.137177906,-112.189221505
10600000,-112.140693684,-112.154181486
10650000,-112.090283515,-112.182522492
10700000,-112.087302455,-112.123229669
10750000,-112.065106076,-112.141399375
10800000,-112.049708688,-112.072411332
10850000,-112.035750239,-112.090728298
10900000,-112.022469165,-112.04576805
10950000,-112.001283041,-112.083852395
11000000,-111.973742341,-112.067616253
11050000,-111.956210566,-112.023478699
11100000,-111.968131315,-112.008813819
11150000,-111.938543395,-111.995661659
11200000,-111.928884485,-111.999348314
11250000,-111.9083316,-111.96127627
11300000,-111.900660684,-112.002495066
11350000,-111.876820979,-111.892428341
11400000,-111.8487019,-111.87632779
11450000,-111.841199187,-111.852720409
11500000,-111.826665992,-111.893507592
11550000,-111.810879212,-111.872440279
11600000,-111.806538813,-111.893646164
11650000,-111.779496276,-111.829818497
11700000,-111.768013708,-111.807135142
11750000,-111.764091944,-111.794186288
11800000,-111.730069608,-111.747652479
11850000,-111.731442193,-111.785083438
11900000,-111.716826955,-111.778922792
11950000,-111.694530013,-111.794479788
12000000,-111.697767877,-111.734914427
12050000,-111.685197283,-111.710644971
12100000,-111.663265133,-111.708958157
12150000,-111.643771882,-111.690701555
12200000,-111.613199983,-111.69727727
12250000,-111.613238108,-111.693075916
12300000,-111.576522685,-111.643150135
12350000,-111.581525456,-111.656687735
12400000,-111.578174013,-111.657091245
12450000,-111.554089289,-111.626147107
12500000,-111.535468812,-111.605784499
12550000,-111.521732432,-111.610268199
12600000,-111.524041045,-111.52513606
12650000,-111.511592672,-111.541106597
12700000,-111.502604167,-111.542150162
12750000,-111.480323812,-111.51531039
12800000,-111.464183255,-111.514323387
12850000,-111.45449086,-111.510967975
12900000,-111.433320707,-111.499769159
12950000,-111.431689677,-111.454127182
13000000,-111.397599182,-111.460183476
13050000,-111.403126261,-111.456501219
13100000,-111.389645958,-111.468245266
13150000,-111.372580154,-111.402572427
13200000,-111.359528689,-111.379958616
13250000,-111.334472404,-111.383225445
13300000,-111.317832718,-111.391722201
13350000,-111.314815331,-111.342996013
13400000,-111.287055384,-111.370258282
13450000,-111.294438956,-111.397529554
13500000,-111.281523614,-111.369023336
13550000,-111.270876756,-111.352463444
13600000,-111.252965957,-111.302176733
13650000,-111.241410305,-111.328845761
13700000,-111.231176598,-111.333129997
13750000,-111.221849338,-111.276659621
13800000,-111.204973169,-111.25483457
13850000,-111.206906807,-111.244668676
13900000,-111.192318769,-111.240596933
13950000,-111.164144373,-111.24795847
14000000,-111.173691759,-111.24746842
14050000,-111.150764463,-111.246398334
14100000,-111.165370401,-111.25068313
14150000,-111.113077703,-111.216555486
14200000,-111.118712348,-111.188814761
14250000,-111.118058991,-111.207472393
14300000,-111.128403242,-111.218451193
14350000,-111.091483843,-111.157614903
14400000,-111.069754947,-111.131182516
14450000,-111.073131707,-111.150408527
14500000,-111.061578573,-111.111978638
14550000,-111.047306042,-111.1583677
14600000,-111.048471147,-111.085808542
14650000,-111.035891673,-111.099099756
14700000,-111.023637578,-111.123180668
14750000,-111.028997413,-111.068363654
14800000,-111.003130228,-111.081925558
14850000,-111.001274853,-111.110211531
14900000,-110.965500947,-111.047692358
14950000,-110.971081776,-111.023025977
15000000,-110.970201518,-111.025963361
15050000,-110.955322252,-111.002439511
15100000,-110.95429586,-110.981163444
15150000,-110.931648714,-111.019715906
15200000,-110.913856266,-111.038181655
15250000,-110.915953589,-110.983708996
15300000,-110.908441833,-110.957569124
15350000,-110.904227401,-111.003044371
15400000,-110.881311446,-110.920193634
15450000,-110.872287119,-110.943832452
15500000,-110.872248885,-110.949755386
15550000,-110.86180997,-110.912204514
15600000,-110.852347466,-110.948649069
15650000,-110.842857625,-110.904297981
15700000,-110.838434894,-110.906060082
15750000,-110.836297669,-110.900507585
15800000,-110.790108821,-110.886381037
15850000,-110.810255327,-110.923725481
15900000,-110.797299895,-110.847005201
15950000,-110.800375004,-110.899410469
16000000,-110.782795332,-110.816727167
16050000,-110.762797686,-110.868747018
16100000,-110.769937311,-110.862209683
16150000,-110.755851,-110.843485257
16200000,-110.749881907,-110.833581851
16250000,-110.740265497,-110.82031276
16300000,-110.72811568,-110.823164888
16350000,-110.720725539,-110.770458818
16400000,-110.721437157,-110.830234389
16450000,-110.717593769,-110.817983633
16500000,-110.698776331,-110.824074088
16550000,-110.680371124,-110.767669056
16600000,-110.690118765,-110.750651871
16650000,-110.67459339,-110.760497541
16700000,-110.67853494,-110.761478292
16750000,-110.646413078,-110.769928006
16800000,-110.635405101,-110.745667124
16850000,-110.657188561,-110.703405555
16900000,-110.646532286,-110.77446475
16950000,-110.653272976,-110.670685935
17000000,-110.634185542,-110.746850556
17050000,-110.625217314,-110.694195873
17100000,-110.594892756,-110.722810546
17150000,-110.604465618,-110.706277395
17200000,-110.596324274,-110.655953402
17250000,-110.592223782,-110.712101061
17300000,-110.573170819,-110.741032165
17350000,-110.549918922,-110.633980879
17400000,-110.555649383,-110.643587551
17450000,-110.563862865,-110.666496316
17500000,-110.540000544,-110.629939314
17550000,-110.545318262,-110.614940938
17600000,-110.547107534,-110.61176153
17650000,-110.520805114,-110.586078165
17700000,-110.538203934,-110.615217615
17750000,-110.51718277,-110.58885764
17800000,-110.518717128,-110.610383937
17850000,-110.505104265,-110.597823501
17900000,-110.493009631,-110.592879364
17950000,-110.499673077,-110.58943884
18000000,-110.493129178,-110.611237064
18050000,-110.477929872,-110.561078611
18100000,-110.474685883,-110.596282524
18150000,-110.467747089,-110.537045418
18200000,-110.452437168,-110.518832219
18250000,-110.433746131,-110.514835209
18300000,-110.448926949,-110.517144119
18350000,-110.432502314,-110.544710494
18400000,-110.433913791,-110.500746751
18450000,-110.422136411,-110.519555179
18500000,-110.416892546,-110.54206107
18550000,-110.415250564,-110.528403898
18600000,-110.415273721,-110.496415103
18650000,-110.394658757,-110.462996348
18700000,-110.402605809,-110.487750889
18750000,-110.383278381,-110.480695696
18800000,-110.380601676,-110.446460953
18850000,-110.366735628,-110.485450286
18900000,-110.359354698,-110.458865811
18950000,-110.355223259,-110.458571191
19000000,-110.3417052,-110.43276586
19050000,-110.35563615,-110.440011039
19100000,-110.338916949,-110.423354258
19150000,-110.327154526,-110.396837959
19200000,-110.318796778,-110.402965548
19250000,-110.321038079,-110.427777683
19300000,-110.326595259,-110.434837399
19350000,-110.315861662,-110.413053633
19400000,-110.30211066,-110.409258232
19450000,-110.309053057,-110.375902194
19500000,-110.304771528,-110.411085901
19550000,-110.29261865,-110.38305909
19600000,-110.29239387,-110.339174825
19650000,-110.280022161,-110.375360428
19700000,-110.289203668,-110.353379523
19750000,-110.264686271,-110.352992839
19800000,-110.271412136,-110.361800493
19850000,-110.263223269,-110.388270728
19900000,-110.262221245,-110.330344021
19950000,-110.246132508,-110.363156853
20000000,-110.251357618,-110.306682214
20050000,-110.223392643,-110.352568034
20100000,-110.230041569,-110.331578298
20150000,-110.224942595,-110.355448965
20200000,-110.234013804,-110.342095699
20250000,-110.212802759,-110.293931315
20300000,-110.218339382,-110.314312291
20350000,-110.205814515,-110.314526511
20400000,-110.197396291,-110.274054624
20450000,-110.190827841,-110.286076964
20500000,-110.198241139,-110.312394977
20550000,-110.169864729,-110.249961194
20600000,-110.18931441,-110.283647915
20650000,-110.179808809,-110.299378669
20700000,-110.180363681,-110.300347899
20750000,-110.157044217,-110.248930863
20800000,-110.153536301,-110.274511274
20850000,-110.148668157,-110.251209662
20900000,-110.149380533,-110.221048984
20950000,-110.147468983,-110.250756244
21000000,-110.141021387,-110.24534314
21050000,-110.122901699,-110.229796692
21100000,-110.116289264,-110.194776338
21150000,-110.132635322,-110.231033114
21200000,-110.094785114,-110.23449033
21250000,-110.132851966,-110.220961387
21300000,-110.101217092,-110.18282788
21350000,-110.112456736,-110.199704499
21400000,-110.086742969,-110.229606489
21450000,-110.084947538,-110.202975915
21500000,-110.090165638,-110.208587472
21550000,-110.085823562,-110.231877089
21600000,-110.070987458,-110.148510846
21650000,-110.0806542,-110.157525844
21700000,-110.07218269,-110.140854241
21750000,-110.069208123,-110.193145991
21800000,-110.05987256,-110.147946992
21850000,-110.054162159,-110.204587607
21900000,-110.056178837,-110.136094749
21950000,-110.050479719,-110.124512448
22000000,-110.046433678,-110.134014081
22050000,-110.040010689,-110.134192548
22100000,-110.028448455,-110.126472295
22150000,-110.033077336,-110.143130693
22200000,-110.017766958,-110.127118431
22250000,-110.019875214,-110.141009239
22300000,-110.01503602,-110.083955706
22350000,-110.02240926,-110.114307212
22400000,-110.006792318,-110.139831164
22450000,-110.006792709,-110.140712413
22500000,-109.979627478,-110.107368748
22550000,-109.994644117,-110.081295892
22600000,-109.997925815,-110.039166362
22650000,-109.994544192,-110.091893229
22700000,-109.991216163,-110.068718071
22750000,-109.971208988,-110.098332817
22800000,-109.99672997,-110.077045678
22850000,-109.965460202,-110.093148349
22900000,-109.962953965,-110.087519813
22950000,-109.962778452,-110.063021538
23000000,-109.975453222,-110.100427884
23050000,-109.941181201,-110.052018919
23100000,-109.930178778,-110.034087165
23150000,-109.929349867,-110.012812698
23200000,-109.92690869,-110.035769074
23250000,-109.938236724,-110.013027312
23300000,-109.95211843,-110.002213366
23350000,-109.931134308,-110.030754786
23400000,-109.90271927,-110.075609531
23450000,-109.9188586,-110.04812078
23500000,-109.923857825,-109.989444188
23550000,-109.889594138,-110.01345936
23600000,-109.917050243,-110.024151524
23650000,-109.892174539,-110.015837752
23700000,-109.899946919,-110.008313081
23750000,-109.908960337,-110.018865163
23800000,-109.88725205,-110.029507829
23850000,-109.886825381,-109.99411116
23900000,-109.871647372,-109.945107809
23950000,-109.876915922,-109.976392603
24000000,-109.881832016,-109.988398085
24050000,-109.888929331,-110.006701772
24100000,-109.860241543,-109.975577506
24150000,-109.87194489,-109.946380337
24200000,-109.860435415,-109.97547935
24250000,-109.843689025,-109.992583105
24300000,-109.848481358,-109.953916192
24350000,-109.859681676,-109.954705686
24400000,-109.838843603,-109.971330963
24450000,-109.832016988,-109.921075416
24500000,-109.852537954,-109.948198672
24550000,-109.83807937,-109.96886409
24600000,-109.823144857,-109.930351647
24650000,-109.826352272,-109.927017822
24700000,-109.842467413,-109.940469307
24750000,-109.810421224,-109.924542105
24800000,-109.811215224,-109.934468075
24850000,-109.811243629,-109.899689801
24900000,-109.807912949,-109.899570717
24950000,-109.808746526,-109.949054226
25000000,-109.797494594,-109.906927066
25050000,-109.783995132,-109.895112711
25100000,-109.804861449,-109.865137695
25150000,-109.78110114,-109.934119572
25200000,-109.785510338,-109.930137492
25250000,-109.794675588,-109.914740515
25300000,-109.777774573,-109.855020025
25350000,-109.772847237,-109.885587427
25400000,-109.779002184,-109.863699987
25450000,-109.766294431,-109.934094931
25500000,-109.766933805,-109.864416691
25550000,-109.765625976,-109.894704801
25600000,-109.762598557,-109.847207902
25650000,-109.759942146,-109.850657597
25700000,-109.745190159,-109.848404812
25750000,-109.758315289,-109.897941278
25800000,-109.74020754,-109.879766262
25850000,-109.742470869,-109.866161926
25900000,-109.722977634,-109.851292262
25950000,-109.72470949,-109.811373009
26000000,-109.735903649,-109.847996709
26050000,-109.735287033,-109.843730687
26100000,-109.732973251,-109.845450355
26150000,-109.74972464,-109.8006547
26200000,-109.711986391,-109.859138982
26250000,-109.713131336,-109.798040483
26300000,-109.724414763,-109.762499745
26350000,-109.718042059,-109.82124119
26400000,-109.690209081,-109.841130886
26450000,-109.70138642,-109.846239121
26500000,-109.700356527,-109.798454043
26550000,-109.699715935,-109.809211863
26600000,-109.695449194,-109.799875289
26650000,-109.695837458,-109.833337436
26700000,-109.694914813,-109.762880024
26750000,-109.672959106,-109.805832126
26800000,-109.685166755,-109.802533274
26850000,-109.684193395,-109.811909654
26900000,-109.69304494,-109.802774592
26950000,-109.674308834,-109.778277512
27000000,-109.66571709,-109.798771676
27050000,-109.667107147,-109.74334969
27100000,-109.654914082,-109.746002668
27150000,-109.653855138,-109.780551729
27200000,-109.645266775,-109.801587965
27250000,-109.645886485,-109.766845072
27300000,-109.656337739,-109.811111712
27350000,-109.65004288,-109.719958064
27400000,-109.645965563,-109.74163857
27450000,-109.655606928,-109.766150521
27500000,-109.643161465,-109.74344438
27550000,-109.646309777,-109.755944003
27600000,-109.657938286,-109.768829433
27650000,-109.634120512,-109.701714313
27700000,-109.636234937,-109.729708653
27750000,-109.600695441,-109.750490034
27800000,-109.605041737,-109.722202327
27850000,-109.615077269,-109.705068178
27900000,-109.631155623,-109.749493236
27950000,-109.600390603,-109.757647811
28000000,-109.611991518,-109.68997829
28050000,-109.609645191,-109.741718601
28100000,-109.595626478,-109.719221722
28150000,-109.596392108,-109.746580489
28200000,-109.593510509,-109.734422772
28250000,-109.608248629,-109.700499587
28300000,-109.602952003,-109.69943248
28350000,-109.606771228,-109.718423596
28400000,-109.608919926,-109.653236499
28450000,-109.579758359,-109.686740322
28500000,-109.566753029,-109.73200486
28550000,-109.57864372,-109.691755428
28600000,-109.584523618,-109.652289458
28650000,-109.564161562,-109.680071561
28700000,-109.573054656,-109.663253531
28750000,-109.57283378,-109.680903944
28800000,-109.568169127,-109.6514361
28850000,-109.550208008,-109.6727312
28900000,-109.550419987,-109.666281122
28950000,-109.551756248,-109.657225503
29000000,-109.554059077,-109.721661087
29050000,-109.541682169,-109.689165818
29100000,-109.531935289,-109.67897854
29150000,-109.544971144,-109.673267175
29200000,-109.523996871,-109.690823632
29250000,-109.553778447,-109.6969818
29300000,-109.532534686,-109.680112562
29350000,-109.548166237,-109.67773589
29400000,-109.53721622,-109.638764844
29450000,-109.546393379,-109.668777176
29500000,-109.54207974,-109.628955201
29550000,-109.524153454,-109.635701116
29600000,-109.512490026,-109.6623259
29650000,-109.513128522,-109.653220479
29700000,-109.529051883,-109.624052895
29750000,-109.513963728,-109.656266017
29800000,-109.508829732,-109.604042821
29850000,-109.505811823,-109.636555816
29900000,-109.50259966,-109.591056135
29950000,-109.491396506,-109.586029652
30000000,-109.498556269,-109.55590593
30050000,-109.495440341,-109.627655188
30100000,-109.478993609,-109.661426426
30150000,-109.500253085,-109.609546146
30200000,-109.483270628,-109.59635961
30250000,-109.497760106,-109.586656579
30300000,-109.491161647,-109.623868985
30350000,-109.495152645,-109.623721452
30400000,-109.473810929,-109.617715
30450000,-109.484127294,-109.604204621
30500000,-109.459208718,-109.546408821
30550000,-109.47108105,-109.615018223
30600000,-109.467010482,-109.602142151
30650000,-109.473127216,-109.620624035
30700000,-109.47382396,-109.572908308
30750000,-109.455865339,-109.595363108
30800000,-109.474477806,-109.573588891
30850000,-109.470800368,-109.567272938
30900000,-109.460626137,-109.584972693
30950000,-109.451224762,-109.543422762
31000000,-109.456261189,-109.585863086
31050000,-109.442031866,-109.602088563
31100000,-109.451164004,-109.551151881
31150000,-109.435778032,-109.569894034
31200000,-109.450699067,-109.571099438
31250000,-109.45035368,-109.559613307
31300000,-109.436603863,-109.578076225
31350000,-109.441018692,-109.55084267
31400000,-109.432493771,-109.538660238
31450000,-109.42261548,-109.549712444
31500000,-109.452208633,-109.540192199
31550000,-109.437287135,-109.518917467
31600000,-109.441960474,-109.54118436
31650000,-109.436193025,-109.57236372
31700000,-109.408019158,-109.544939964
31750000,-109.42678146,-109.523356002
31800000,-109.415997788,-109.538041472
31850000,-109.43255453,-109.53712704
31900000,-109.398062278,-109.547108995
31950000,-109.428259138,-109.509365518
32000000,-109.422956977,-109.570407391
32050000,-109.396170552,-109.4950004
32100000,-109.396622962,-109.534659073
32150000,-109.387644738,-109.527564915
32200000,-109.389014307,-109.527836457
32250000,-109.390497746,-109.505988805
32300000,-109.384849996,-109.500470967
32350000,-109.386882745,-109.503780372
32400000,-109.389989027,-109.498839066
32450000,-109.375824885,-109.547101174
32500000,-109.375946436,-109.525183624
32550000,-109.394389666,-109.480706363
32600000,-109.379491,-109.500349253
32650000,-109.381195444,-109.513615811
32700000,-109.377836809,-109.464492541
32750000,-109.370553116,-109.536189952
32800000,-109.367669138,-109.494420064
32850000,-109.359652408,-109.466862488
32900000,-109.370743808,-109.461226037
32950000,-109.371915597,-109.479468325
33000000,-109.358013248,-109.491797699
33050000,-109.358339638,-109.48891297
33100000,-109.371919841,-109.484572678
33150000,-109.36085197,-109.467839337
33200000,-109.345211241,-109.505365577
33250000,-109.374939406,-109.49520057
33300000,-109.34940277,-109.484094526
33350000,-109.33402366,-109.441087958
33400000,-109.324959231,-109.486070692
33450000,-109.346233119,-109.460724816
33500000,-109.361742589,-109.450810213
33550000,-109.335024747,-109.516551891
33600000,-109.325362631,-109.465915069
33650000,-109.330040863,-109.466229115
33700000,-109.332031136,-109.440382977
33750000,-109.326696007,-109.44137039
33800000,-109.323050305,-109.477356185
33850000,-109.339400329,-109.458103973
33900000,-109.324378355,-109.428040942
33950000,-109.33605471,-109.396169556
34000000,-109.321719281,-109.460003866
34050000,-109.327865517,-109.466659327
34100000,-109.321625831,-109.46840182
34150000,-109.326941745,-109.466566893
34200000,-109.322398447,-109.447361327
34250000,-109.302724291,-109.429986584
34300000,-109.303793309,-109.447638425
34350000,-109.306779041,-109.430091327
34400000,-109.310897282,-109.421886464
34450000,-109.291731599,-109.426911324
34500000,-109.280524494,-109.425550109
34550000,-109.296185237,-109.493598798
34600000,-109.304628834,-109.436618714
34650000,-109.286779863,-109.414768364
34700000,-109.285703501,-109.426537087
34750000,-109.297850722,-109.416225897
34800000,-109.284830262,-109.416158604
34850000,-109.312157709,-109.364005812
34900000,-109.28776989,-109.460496093
34950000,-109.285900654,-109.381081774
35000000,-109.283759413,-109.381090232
35050000,-109.270341065,-109.391148646
35100000,-109.280109347,-109.413528738
35150000,-109.271636281,-109.412839028
35200000,-109.27231963,-109.374834951
35250000,-109.281700001,-109.383814468
35300000,-109.280262267,-109.413166816
35350000,-109.268509361,-109.358610775
35400000,-109.231590972,-109.423479879
35450000,-109.276364246,-109.406617988
35500000,-109.255723637,-109.392938462
35550000,-109.270600669,-109.425470506
35600000,-109.273317287,-109.403855198
35650000,-109.263796163,-109.396993498
35700000,-109.25655318,-109.362027007
35750000,-109.259623235,-109.374814834
35800000,-109.263044371,-109.399831785
35850000,-109.252516258,-109.363969672
35900000,-109.238683691,-109.362652579
35950000,-109.242297666,-109.3783112
36000000,-109.238567476,-109.379621682
36050000,-109.236415283,-109.377029206
36100000,-109.238892496,-109.345303728
36150000,-109.232704374,-109.354053979
36200000,-109.239460218,-109.437172632
36250000,-109.224521934,-109.367105314
36300000,-109.24893874,-109.328057438
36350000,-109.23628953,-109.356278426
36400000,-109.22870548,-109.37962863
36450000,-109.230436251,-109.332383626
36500000,-109.224148034,-109.32452789
36550000,-109.233600231,-109.397818788
36600000,-109.222009828,-109.310705043
36650000,-109.217803363,-109.367745024
36700000,-109.200686627,-109.362847169
36750000,-109.217541649,-109.35582232
36800000,-109.221417902,-109.367007775
36850000,-109.214039923,-109.362370182
36900000,-109.206515193,-109.330112581
36950000,-109.22366723,-109.354012435
37000000,-109.203928013,-109.354986515
37050000,-109.191654156,-109.353392227
37100000,-109.19833466,-109.352851622
37150000,-109.205288602,-109.333571382
37200000,-109.203771558,-109.362056327
37250000,-109.21331529,-109.321695541
37300000,-109.202124445,-109.320989331
37350000,-109.196038062,-109.338452999
37400000,-109.175585931,-109.372929055
37450000,-109.202115689,-109.305919689
37500000,-109.192566365,-109.330407935
37550000,-109.200945069,-109.323279851
37600000,-109.184576271,-109.326017228
37650000,-109.192020764,-109.363804947
37700000,-109.184102825,-109.301139407
37750000,-109.1817558,-109.328470164
37800000,-109.172793047,-109.311318418
37850000,-109.168891402,-109.31864006
37900000,-109.173477246,-109.298300889
37950000,-109.178561343,-109.313717499
38000000,-109.190555562,-109.321239103
38050000,-109.175245002,-109.292882764
38100000,-109.164508016,-109.337532393
38150000,-109.174479253,-109.303483996
38200000,-109.174816063,-109.301815317
38250000,-109.175721483,-109.302498807
38300000,-109.166856089,-109.30945428
38350000,-109.165280428,-109.326938258
38400000,-109.167183943,-109.273665709
38450000,-109.158748201,-109.324777675
38500000,-109.148156746,-109.249133724
38550000,-109.162470049,-109.332173012
38600000,-109.159264575,-109.274580382
38650000,-109.159532949,-109.324857436
38700000,-109.151705752,-109.339433563
38750000,-109.150246618,-109.339248601
38800000,-109.142987865,-109.318135684
38850000,-109.141243791,-109.288622914
