num_samples,L,Lvalid
6750000,-132.656284521,-132.13548231
6800000,-132.605083226,-132.040792391
6850000,-132.586972146,-132.060566078
6900000,-132.534046262,-131.956826436
6950000,-132.511649993,-131.9596837
7000000,-132.471299844,-131.917915663
7050000,-132.436645103,-131.859342395
7100000,-132.405684395,-131.837646746
7150000,-132.369623181,-131.856243137
7200000,-132.339425688,-131.757452794
7250000,-132.302943457,-131.757870536
7300000,-132.260591965,-131.706678411
7350000,-132.24757187,-131.682043844
7400000,-132.198373406,-131.693819076
7450000,-132.178372651,-131.68070322
7500000,-132.154928043,-131.570826403
7550000,-132.111103067,-131.58305271
7600000,-132.07167261,-131.520399502
7650000,-132.049471422,-131.513018295
7700000,-132.021281467,-131.513017944
7750000,-131.986763423,-131.437843468
7800000,-131.982357836,-131.423356881
7850000,-131.92723406,-131.42383869
7900000,-131.90580442,-131.438156879
7950000,-131.860887798,-131.339524298
8000000,-131.839115996,-131.307022985
8050000,-131.813740706,-131.321096872
8100000,-131.788058166,-131.249849101
8150000,-131.743058677,-131.211800298
8200000,-131.744789451,-131.194372106
8250000,-131.703641821,-131.195702966
8300000,-131.684466795,-131.21021635
8350000,-131.655235059,-131.1912032
8400000,-131.629498326,-131.169918056
8450000,-131.595940654,-131.091734187
8500000,-131.56395728,-131.047103422
8550000,-131.554164476,-130.978042299
8600000,-131.528001374,-131.099535743
8650000,-131.48785812,-130.949389073
8700000,-131.475347449,-131.000565802
8750000,-131.44547482,-130.93258653
8800000,-131.417262954,-130.895652814
8850000,-131.397942649,-130.989033358
8900000,-131.362216005,-130.871418278
8950000,-131.353661119,-130.861483948
9000000,-131.333167558,-130.806318289
9050000,-131.289787546,-130.785603661
9100000,-131.263199672,-130.806991175
9150000,-131.251578524,-130.725793491
9200000,-131.233207514,-130.685210058
9250000,-131.208482629,-130.692502339
9300000,-131.164894925,-130.673904291
9350000,-131.156892624,-130.698689401
9400000,-131.150900323,-130.634105377
9450000,-131.10047645,-130.624647987
9500000,-131.090616328,-130.602757456
9550000,-131.059369792,-130.62300171
9600000,-131.046814392,-130.562871466
9650000,-131.030573325,-130.546666693
9700000,-131.000944825,-130.540758882
9750000,-130.974081685,-130.567574484
9800000,-130.964497969,-130.539168408
9850000,-130.933771762,-130.464973522
9900000,-130.909574451,-130.46120154
9950000,-130.888849229,-130.552512709
10000000,-130.869150897,-130.404964461
10050000,-130.861621166,-130.413542109
10100000,-130.824514581,-130.393781065
10150000,-130.815106647,-130.376003806
10200000,-130.79446757,-130.359437694
10250000,-130.771741105,-130.319583039
10300000,-130.755918639,-130.326806703
10350000,-130.739650071,-130.250190588
10400000,-130.719919356,-130.245366943
10450000,-130.697699034,-130.235290743
10500000,-130.674427518,-130.205901141
10550000,-130.653803107,-130.190491814
10600000,-130.641065691,-130.232301818
10650000,-130.633371921,-130.174876521
10700000,-130.60140072,-130.172624517
10750000,-130.598915345,-130.084304336
10800000,-130.566687334,-130.09942727
10850000,-130.549745337,-130.147367319
10900000,-130.53413536,-130.120169094
10950000,-130.497720354,-130.066192749
11000000,-130.499890222,-130.031752954
11050000,-130.491226397,-130.032803809
11100000,-130.459406257,-129.997694616
11150000,-130.447267375,-130.012337064
11200000,-130.425319077,-130.062067382
11250000,-130.416143331,-129.994410671
11300000,-130.391954328,-129.966045759
11350000,-130.394121051,-129.945971981
11400000,-130.360995147,-129.947262401
11450000,-130.346818058,-129.90432426
11500000,-130.331797379,-129.910131692
11550000,-130.305324687,-129.927478274
11600000,-130.301949909,-129.932962482
11650000,-130.275336877,-129.84843919
11700000,-130.256212113,-129.837327891
11750000,-130.241822158,-129.828659726
11800000,-130.240871004,-129.871235194
11850000,-130.21615729,-129.945668917
11900000,-130.199457429,-129.778193842
11950000,-130.17787209,-129.80860689
12000000,-130.168831626,-129.763037756
12050000,-130.143636264,-129.751815235
12100000,-130.136269481,-129.697097389
12150000,-130.109734803,-129.763910275
12200000,-130.105591445,-129.667031762
12250000,-130.078438728,-129.678498727
12300000,-130.08887627,-129.688048097
12350000,-130.066717977,-129.61808318
12400000,-130.040647938,-129.639432247
12450000,-130.024000704,-129.66242706
12500000,-130.013227961,-129.635726391
12550000,-130.005180825,-129.580635574
12600000,-129.977925507,-129.5820449
12650000,-129.986668674,-129.557428836
12700000,-129.962834572,-129.612484425
12750000,-129.947238673,-129.494066676
12800000,-129.934061515,-129.515585711
12850000,-129.911713997,-129.492900697
12900000,-129.909383717,-129.528386899
12950000,-129.896252674,-129.491421145
13000000,-129.870962902,-129.471544243
13050000,-129.863723108,-129.559467932
13100000,-129.842388648,-129.417979434
13150000,-129.833007167,-129.430412078
13200000,-129.814209307,-129.392304324
13250000,-129.815468443,-129.417396449
13300000,-129.787122178,-129.374383907
13350000,-129.774592494,-129.386940629
13400000,-129.770712934,-129.373028716
13450000,-129.750164949,-129.443864943
13500000,-129.740256051,-129.375757995
13550000,-129.734901539,-129.317131669
13600000,-129.708209232,-129.325646449
13650000,-129.694755903,-129.323310863
13700000,-129.692260996,-129.357425882
13750000,-129.685095056,-129.292249257
13800000,-129.655090264,-129.281368771
13850000,-129.655775126,-129.256520782
13900000,-129.636034379,-129.28708587
13950000,-129.631901383,-129.250942097
14000000,-129.617753391,-129.216771955
14050000,-129.599979065,-129.165742385
14100000,-129.584078976,-129.243262683
14150000,-129.58611679,-129.187816157
14200000,-129.576071366,-129.178339153
14250000,-129.548967916,-129.21691434
14300000,-129.544187138,-129.21914163
14350000,-129.52960727,-129.159274157
14400000,-129.52256474,-129.165370395
14450000,-129.516295213,-129.208797621
14500000,-129.483384971,-129.121182403
14550000,-129.482999777,-129.08969609
14600000,-129.474429917,-129.077181853
14650000,-129.472262969,-129.122819993
14700000,-129.436726253,-129.08342048
14750000,-129.43498867,-129.061758389
14800000,-129.428140819,-129.118328014
14850000,-129.415418555,-129.053807589
14900000,-129.408668074,-129.04521171
14950000,-129.407949459,-129.056658714
15000000,-129.400206973,-129.005465414
15050000,-129.381153127,-128.995836622
15100000,-129.352577577,-128.967110257
15150000,-129.362692362,-129.012544896
15200000,-129.34841898,-129.006061675
15250000,-129.335712962,-129.000119032
15300000,-129.333240849,-128.928813654
15350000,-129.313629052,-128.948645693
15400000,-129.292711473,-128.956024484
15450000,-129.288396634,-128.919114211
15500000,-129.277947952,-128.870600879
15550000,-129.265744314,-128.919969602
15600000,-129.267472194,-128.897947299
15650000,-129.245171083,-128.881581543
15700000,-129.237034471,-128.893664642
15750000,-129.227262436,-128.910336009
15800000,-129.224339097,-128.839521886
15850000,-129.210354425,-128.829512295
15900000,-129.195341424,-128.837187858
15950000,-129.183325418,-128.84695342
16000000,-129.168496353,-128.866896449
16050000,-129.18243744,-128.844606115
16100000,-129.150814489,-128.830969449
16150000,-129.141484901,-128.811912227
16200000,-129.134036096,-128.77999478
16250000,-129.134240122,-128.79946612
16300000,-129.116843213,-128.77170847
16350000,-129.128941532,-128.801870529
16400000,-129.109596699,-128.745543323
16450000,-129.096193453,-128.763998037
16500000,-129.078542273,-128.7159959
16550000,-129.06584033,-128.763486774
16600000,-129.074804289,-128.745043274
16650000,-129.06720667,-128.68914628
16700000,-129.050957151,-128.728275257
16750000,-129.04052032,-128.681058486
16800000,-129.028880272,-128.741414039
16850000,-129.015177693,-128.672629263
16900000,-129.007377703,-128.67154002
16950000,-128.999854572,-128.68355759
17000000,-128.984698735,-128.654749076
17050000,-128.995924176,-128.658056824
17100000,-128.964856658,-128.617151846
17150000,-128.94493419,-128.629279834
17200000,-128.948945398,-128.634897428
17250000,-128.949798337,-128.533239982
17300000,-128.951477687,-128.611904418
17350000,-128.92468322,-128.601862288
17400000,-128.928447925,-128.583522092
17450000,-128.913107988,-128.553789651
17500000,-128.898373495,-128.551832724
17550000,-128.887567487,-128.589779093
17600000,-128.890137255,-128.539099639
17650000,-128.874729318,-128.568598966
17700000,-128.860778414,-128.548605518
17750000,-128.846491544,-128.509252613
17800000,-128.851534653,-128.489358821
17850000,-128.843212284,-128.475552976
17900000,-128.848589725,-128.515092213
17950000,-128.821443592,-128.518082586
18000000,-128.825900053,-128.514115841
18050000,-128.818994971,-128.476213042
18100000,-128.804462884,-128.500091147
18150000,-128.799399565,-128.467861003
18200000,-128.788482711,-128.452566215
18250000,-128.785325364,-128.458989846
18300000,-128.763175121,-128.456525131
18350000,-128.760432682,-128.402648506
18400000,-128.752339375,-128.475700899
18450000,-128.752849611,-128.404043404
18500000,-128.723843776,-128.420668967
18550000,-128.746306281,-128.456886495
18600000,-128.7204947,-128.373341675
18650000,-128.717636253,-128.495514546
18700000,-128.695088863,-128.385123226
18750000,-128.705989793,-128.399704193
18800000,-128.687134831,-128.378844294
18850000,-128.672896975,-128.438126954
18900000,-128.680098702,-128.381278722
18950000,-128.675696771,-128.308348625
19000000,-128.653354082,-128.358169091
19050000,-128.637974242,-128.345576693
19100000,-128.654323435,-128.358629653
19150000,-128.645211939,-128.382309272
19200000,-128.624842325,-128.34011535
19250000,-128.626848609,-128.289574355
19300000,-128.613407503,-128.301040945
19350000,-128.610518352,-128.289164924
19400000,-128.603354544,-128.311817155
19450000,-128.587569128,-128.292036251
19500000,-128.596512864,-128.263270743
19550000,-128.574178924,-128.294624253
19600000,-128.565949842,-128.269370538
19650000,-128.561174061,-128.298717867
19700000,-128.564629093,-128.243103144
19750000,-128.55296182,-128.211393555
19800000,-128.544559784,-128.30470271
19850000,-128.546785441,-128.227378143
19900000,-128.535948019,-128.24752536
19950000,-128.525464874,-128.246226885
20000000,-128.523871846,-128.182089527
20050000,-128.511542624,-128.20466415
20100000,-128.491683458,-128.196010459
20150000,-128.489441271,-128.194061936
20200000,-128.490478368,-128.180563733
20250000,-128.476803857,-128.16244979
20300000,-128.480691976,-128.153784628
20350000,-128.464814939,-128.156212526
20400000,-128.44788334,-128.141698346
20450000,-128.464308635,-128.159663043
20500000,-128.448450761,-128.137571525
20550000,-128.456332914,-128.15830969
20600000,-128.43045898,-128.139095739
20650000,-128.430680443,-128.165646593
20700000,-128.422667711,-128.104906143
20750000,-128.413864474,-128.1271643
20800000,-128.416408577,-128.139695487
20850000,-128.404010591,-128.135112026
20900000,-128.398236395,-128.124532487
20950000,-128.390875635,-128.085615673
21000000,-128.386701167,-128.058046267
21050000,-128.382478572,-128.091903114
21100000,-128.366057862,-128.072917181
21150000,-128.367407166,-128.041788922
21200000,-128.360751314,-128.055083809
21250000,-128.347527178,-128.076327841
21300000,-128.361851792,-128.022805272
21350000,-128.331854946,-128.100908952
21400000,-128.335173078,-128.073154493
21450000,-128.342255953,-128.006508376
21500000,-128.310856871,-128.039998604
21550000,-128.309879626,-128.02946838
21600000,-128.314616877,-128.023367786
21650000,-128.297082102,-128.03811447
21700000,-128.307351777,-128.003855252
21750000,-128.297628891,-127.989486045
21800000,-128.28541168,-127.990088601
21850000,-128.282500703,-128.004001954
21900000,-128.272037641,-127.962040177
21950000,-128.260466356,-127.998138413
22000000,-128.272613088,-128.033956748
22050000,-128.254433177,-127.980828974
22100000,-128.250167851,-127.966369395
22150000,-128.250096774,-128.007653689
22200000,-128.245453696,-127.95947593
22250000,-128.243849902,-127.982099929
22300000,-128.224960752,-127.9309529
22350000,-128.229411135,-127.948089276
22400000,-128.209105149,-127.923315103
22450000,-128.208112256,-127.913248908
22500000,-128.21406835,-127.946667462
22550000,-128.195676685,-127.924376603
22600000,-128.200121626,-127.919103244
22650000,-128.191113203,-127.914933303
22700000,-128.181374848,-127.907626344
22750000,-128.173617555,-127.894909318
22800000,-128.17416439,-127.902935317
22850000,-128.16458921,-127.875776967
22900000,-128.161593578,-127.89226548
22950000,-128.132737517,-127.874921027
23000000,-128.144546854,-127.904816997
23050000,-128.136216553,-127.87512108
23100000,-128.126429524,-127.872836648
23150000,-128.130213492,-127.843975907
23200000,-128.132405049,-127.863028299
23250000,-128.123966553,-127.878406652
23300000,-128.11778631,-127.837874029
23350000,-128.119486714,-127.822935899
23400000,-128.109723938,-127.850068282
23450000,-128.107961154,-127.819769643
23500000,-128.093319757,-127.850721851
23550000,-128.086485337,-127.814184026
23600000,-128.07525185,-127.831813426
23650000,-128.080495661,-127.811627898
23700000,-128.062510625,-127.814314204
23750000,-128.067332495,-127.809443604
23800000,-128.056331469,-127.800619876
23850000,-128.044962361,-127.794418899
23900000,-128.062606189,-127.812980425
23950000,-128.040477209,-127.804138829
24000000,-128.042846573,-127.791733326
24050000,-128.028225486,-127.776056371
24100000,-128.034043507,-127.77539647
24150000,-128.022322794,-127.742930921
24200000,-128.019986518,-127.784631996
24250000,-128.012393692,-127.755132567
24300000,-128.016233035,-127.735885708
24350000,-128.01271216,-127.732604029
24400000,-127.999997642,-127.732440543
24450000,-127.985586989,-127.751762332
24500000,-127.991136845,-127.739060689
24550000,-127.994242541,-127.734579711
24600000,-127.97192983,-127.74067144
24650000,-127.992663232,-127.735106982
24700000,-127.956285288,-127.729556596
24750000,-127.968894315,-127.669014411
24800000,-127.963616376,-127.695490572
24850000,-127.951220218,-127.751788841
24900000,-127.9509678,-127.673667784
24950000,-127.955355491,-127.709177303
25000000,-127.940108733,-127.704726742
25050000,-127.934509363,-127.660584292
25100000,-127.915731387,-127.688911815
25150000,-127.933273257,-127.643207377
25200000,-127.916289287,-127.694429337
25250000,-127.914208356,-127.655231455
25300000,-127.916374231,-127.708048734
25350000,-127.898514937,-127.709823051
25400000,-127.900143958,-127.628612977
25450000,-127.89641581,-127.655681341
25500000,-127.903300591,-127.616109666
25550000,-127.900852795,-127.625686059
25600000,-127.892394393,-127.66852357
25650000,-127.874437136,-127.702405828
25700000,-127.888412157,-127.654900746
25750000,-127.877131765,-127.632750806
25800000,-127.861518228,-127.629187401
25850000,-127.859197656,-127.58604431
25900000,-127.853838958,-127.588600068
25950000,-127.85123099,-127.609810306
26000000,-127.849760837,-127.593793884
26050000,-127.84545375,-127.563171941
26100000,-127.843644316,-127.589554473
26150000,-127.817506764,-127.565009566
26200000,-127.83006852,-127.570605152
26250000,-127.82763376,-127.577954413
26300000,-127.82209456,-127.542349341
26350000,-127.818544726,-127.562905136
26400000,-127.804946627,-127.573939571
26450000,-127.817203208,-127.625727463
26500000,-127.810261281,-127.569572493
26550000,-127.792240597,-127.535797042
26600000,-127.805782431,-127.553068917
26650000,-127.788546737,-127.566358336
26700000,-127.790961309,-127.553233297
26750000,-127.781807463,-127.560804914
26800000,-127.786132806,-127.560613466
26850000,-127.77085611,-127.523643073
26900000,-127.774264997,-127.52158325
26950000,-127.752010761,-127.544255572
27000000,-127.774019734,-127.493312724
27050000,-127.761896453,-127.493132765
27100000,-127.761665945,-127.488204461
27150000,-127.752651954,-127.540656922
27200000,-127.756969006,-127.537942637
27250000,-127.742044747,-127.511087637
27300000,-127.746534579,-127.532227406
27350000,-127.736661884,-127.476463828
27400000,-127.730812771,-127.483005943
27450000,-127.718729211,-127.510691383
27500000,-127.715011747,-127.505699367
27550000,-127.731139251,-127.531757362
27600000,-127.715942356,-127.484873776
27650000,-127.715128374,-127.461865516
27700000,-127.702587714,-127.468550306
27750000,-127.693099371,-127.472898858
27800000,-127.700878556,-127.46238469
27850000,-127.696149872,-127.467092739
27900000,-127.695684913,-127.45333389
27950000,-127.678345237,-127.437152552
28000000,-127.680278461,-127.494314537
28050000,-127.687277866,-127.441150575
28100000,-127.686016761,-127.420084329
28150000,-127.674076765,-127.425934952
28200000,-127.660564939,-127.431717302
28250000,-127.663577526,-127.444955347
28300000,-127.649618699,-127.426820957
28350000,-127.642829099,-127.46592993
28400000,-127.661848982,-127.446479089
28450000,-127.636646,-127.471595494
28500000,-127.64060722,-127.405498187
28550000,-127.63663456,-127.428366071
28600000,-127.630007079,-127.443384665
28650000,-127.624878321,-127.42853947
28700000,-127.627342736,-127.441488067
28750000,-127.61167513,-127.4123289
28800000,-127.620025923,-127.373894244
28850000,-127.615814842,-127.379447863
28900000,-127.623411356,-127.413607481
28950000,-127.601384405,-127.425909557
29000000,-127.608831504,-127.38175395
29050000,-127.601771926,-127.384921825
29100000,-127.593813437,-127.31614742
29150000,-127.592447426,-127.364044407
29200000,-127.574351409,-127.410204265
29250000,-127.586721366,-127.36704094
29300000,-127.588061757,-127.407534055
29350000,-127.576903912,-127.379008715
29400000,-127.570454517,-127.352603477
29450000,-127.559097623,-127.335201553
29500000,-127.570252433,-127.385283776
29550000,-127.578644867,-127.315946035
29600000,-127.565189,-127.333469719
29650000,-127.555806874,-127.362903369
29700000,-127.560490434,-127.355113363
29750000,-127.549335205,-127.337375048
29800000,-127.551988952,-127.343860115
29850000,-127.538368741,-127.340068425
29900000,-127.546261583,-127.340136637
29950000,-127.540749668,-127.30544253
30000000,-127.530375653,-127.359530431
30050000,-127.528342137,-127.298723737
30100000,-127.53256099,-127.297225976
30150000,-127.526636079,-127.328737746
30200000,-127.51408253,-127.352430394
30250000,-127.513109732,-127.291446759
30300000,-127.516993702,-127.293928894
30350000,-127.517215696,-127.300194823
30400000,-127.498815432,-127.285093592
30450000,-127.501492671,-127.303194935
30500000,-127.490838373,-127.27729508
30550000,-127.492191038,-127.316160445
30600000,-127.491303336,-127.248773231
30650000,-127.492279307,-127.32152242
30700000,-127.475035612,-127.243562993
30750000,-127.483308833,-127.23632648
30800000,-127.471726008,-127.279399585
30850000,-127.481040734,-127.24821233
30900000,-127.469861996,-127.285306854
30950000,-127.477894685,-127.260919499
31000000,-127.45840572,-127.238954229
31050000,-127.470765816,-127.241042285
31100000,-127.455671036,-127.226669581
31150000,-127.456826194,-127.207767672
31200000,-127.443184816,-127.25060449
31250000,-127.439535221,-127.206668177
31300000,-127.439827187,-127.213218363
31350000,-127.438698729,-127.223909524
31400000,-127.435325049,-127.228289421
31450000,-127.428397468,-127.20710052
31500000,-127.428911536,-127.21200314
31550000,-127.424121347,-127.234584993
31600000,-127.430307723,-127.284649186
31650000,-127.419089801,-127.184315088
31700000,-127.406353455,-127.253983396
31750000,-127.416337826,-127.209158133
31800000,-127.409921581,-127.172460807
31850000,-127.414489517,-127.190714832
31900000,-127.392740062,-127.191567195
31950000,-127.415265565,-127.231315689
32000000,-127.404536817,-127.166020441
32050000,-127.390926077,-127.164648936
32100000,-127.377921776,-127.18698324
32150000,-127.386449829,-127.178423532
32200000,-127.397030188,-127.184457535
32250000,-127.3722653,-127.162708993
32300000,-127.385294052,-127.156287018
32350000,-127.382502441,-127.137420572
32400000,-127.375068623,-127.171958831
32450000,-127.374023401,-127.205153985
32500000,-127.359426495,-127.170638747
32550000,-127.362625135,-127.159378008
32600000,-127.361363438,-127.163058027
32650000,-127.360573589,-127.143353229
32700000,-127.356188846,-127.146710386
32750000,-127.360292443,-127.137363225
32800000,-127.346309266,-127.122674718
32850000,-127.350603428,-127.123052033
32900000,-127.34288041,-127.152286023
32950000,-127.349385695,-127.172786603
33000000,-127.331212223,-127.169877552
33050000,-127.329787065,-127.171006123
33100000,-127.319371607,-127.102881716
33150000,-127.318486946,-127.142033833
33200000,-127.312334378,-127.142681414
33250000,-127.316824029,-127.085362643
33300000,-127.308613846,-127.174536904
33350000,-127.323085558,-127.121481254
33400000,-127.312088531,-127.143198187
33450000,-127.307900276,-127.119233109
33500000,-127.311574335,-127.076941515
33550000,-127.311840748,-127.116888709
33600000,-127.29889745,-127.095847246
33650000,-127.29321453,-127.098283487
33700000,-127.289367662,-127.11342831
33750000,-127.284684477,-127.106855523
33800000,-127.294807575,-127.092631405
33850000,-127.285023188,-127.093832663
33900000,-127.279090967,-127.102897496
33950000,-127.263292286,-127.063581562
34000000,-127.283242302,-127.12750692
34050000,-127.283341364,-127.060232362
34100000,-127.279293646,-127.081708832
34150000,-127.265528727,-127.076776784
34200000,-127.257363985,-127.12165588
34250000,-127.25632901,-127.101656024
34300000,-127.260683867,-127.057356684
34350000,-127.269224079,-127.06864366
34400000,-127.247482385,-127.081695724
34450000,-127.243345239,-127.087911118
34500000,-127.254697271,-127.065034153
34550000,-127.23640529,-127.091035457
34600000,-127.248515549,-127.059764048
34650000,-127.250195092,-127.059992691
34700000,-127.225103642,-127.048303551
34750000,-127.240864869,-127.075322053
34800000,-127.233093921,-127.079956508
34850000,-127.239036519,-127.052510467
34900000,-127.224748319,-127.040323295
34950000,-127.221975549,-127.050820399
35000000,-127.223512426,-127.031292248
35050000,-127.215757014,-127.049578176
35100000,-127.217298452,-127.010501408
35150000,-127.214954234,-127.030008095
35200000,-127.208359188,-127.061997661
35250000,-127.212020548,-127.006717957
35300000,-127.201282312,-127.034443686
35350000,-127.192858641,-127.064900684
35400000,-127.194456924,-126.981439403
35450000,-127.199950848,-127.021190528
35500000,-127.194420743,-127.019857239
35550000,-127.19613404,-126.999553399
35600000,-127.189322679,-127.004976557
35650000,-127.192478012,-126.995347135
35700000,-127.188775463,-127.011195126
35750000,-127.187904959,-126.97364818
35800000,-127.174948161,-127.045574707
35850000,-127.183845694,-127.043314162
35900000,-127.168812411,-126.977769817
35950000,-127.173821914,-126.999966339
36000000,-127.172904372,-126.983659714
36050000,-127.159189386,-126.981862906
36100000,-127.169091883,-127.028561818
36150000,-127.150790287,-127.008688686
36200000,-127.163716655,-126.967553428
36250000,-127.157997691,-127.018222625
36300000,-127.139816002,-127.016995942
36350000,-127.155827747,-127.006387424
36400000,-127.147725855,-126.953152062
36450000,-127.144333479,-126.98218593
36500000,-127.14298609,-126.953307416
36550000,-127.140086103,-126.959452599
36600000,-127.141434558,-126.940701068
36650000,-127.144733884,-126.95111433
36700000,-127.138917512,-126.953866392
36750000,-127.13210432,-126.977794856
36800000,-127.139017509,-126.952056042
36850000,-127.125637744,-126.958101192
36900000,-127.128435427,-126.946868212
36950000,-127.119219493,-126.930428914
37000000,-127.12602093,-126.919434728
37050000,-127.121052407,-126.965057769
37100000,-127.114403178,-126.941234374
37150000,-127.115147496,-126.937825105
37200000,-127.1062863,-126.908347073
37250000,-127.103502547,-126.930121849
37300000,-127.090563015,-126.903249848
37350000,-127.109703967,-126.953276752
37400000,-127.100022779,-126.952459526
37450000,-127.093216831,-126.908522793
37500000,-127.08484452,-126.910406311
37550000,-127.088533637,-126.921321418
37600000,-127.091191938,-126.965340837
37650000,-127.069020321,-126.919177073
37700000,-127.072100359,-126.937234761
37750000,-127.078526705,-126.923251748
37800000,-127.072606722,-126.896625672
37850000,-127.068950893,-126.904678297
37900000,-127.065047019,-126.891185081
37950000,-127.069472154,-126.852915968
38000000,-127.061425459,-126.922029674
38050000,-127.062977348,-126.920286105
38100000,-127.067423887,-126.91369237
38150000,-127.064428916,-126.880075219
38200000,-127.063734952,-126.898984399
38250000,-127.046685643,-126.871669023
38300000,-127.049589948,-126.910000229
38350000,-127.051895377,-126.922901921
38400000,-127.03960062,-126.862266553
38450000,-127.045395216,-126.897193866
38500000,-127.054369481,-126.884179373
38550000,-127.031084262,-126.878680743
38600000,-127.041836814,-126.870857952
38650000,-127.034682083,-126.903893382
38700000,-127.032256605,-126.875555498
38750000,-127.038146144,-126.867503965
38800000,-127.036736011,-126.875855504
38850000,-127.029027701,-126.855125919
